reaction_type,example,rxn_smiles_clean,reactants_smiles,products_smiles,conditions,row_num,success,elapsed_s,detected_reaction_type,confidence,reaction_key,reacted_motifs,formed_motifs,spectator_motifs,reactant_slot_evidence_motifs,product_motifs_reactive,quality_score,quality_level,quality_reasons,validation_method,validation_reason,event_fallback,event_families,events,anomalies,mechanisms,redox,role_summary_json,error
DielsAlder,Substituted,C=CC(=C)C.C=CC(=O)OCC>>CC1=CC(C(=O)OCC)CC(C)=C1,C=CC(=C)C.C=CC(=O)OCC,CC1=CC(C(=O)OCC)CC(C)=C1,,253,True,0.079,Multi-Event:Ann+C-C,0.35,|Alkenyl-COOR -> Alkyl-Alkenyl|R2CH-Alkenyl|R2CH-COOR|RCH2-Alkenyl|R_acidic-H | bond_formed: C-C; C-C | bond_formed_labeled: C-C; C-C | spectators: Alkenyl-Alkenyl | events: Ann+C-C,Alkenyl-COOR,Alkyl-Alkenyl;R2CH-Alkenyl;R2CH-COOR;RCH2-Alkenyl;R_acidic-H,Alkenyl-Alkenyl,Alkenyl-Alkenyl;Alkenyl-COOR,Alkyl-Alkenyl;R2CH-Alkenyl;R2CH-COOR;RCH2-Alkenyl;R_acidic-H,0.85,high,multi_transform_record_possible,slot_based_confirmed,Pattern consistent with slot-based detection,,annulation;bond_formation,c_c_bond_formation;ring_closure_or_annulation;intermolecular_or_multi_component,multi_transform_record_possible,,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Alkyl-Alkenyl"", ""member_type"": ""Alkyl-Alkenyl"", ""name"": """"}], ""category"": ""Alkenyl-Alkenyl"", ""has_alternatives"": true, ""is_expected"": false, ""member_type"": ""Alkenyl-Alkenyl"", ""name"": """", ""position"": 0, ""role"": null}, {""alternative_functional_groups"": [{""category"": ""Alkyl-O*"", ""member_type"": ""Alkyl-O*"", ""name"": """"}], ""category"": ""Alkenyl-COOR"", ""has_alternatives"": true, ""is_expected"": false, ""member_type"": ""Alkenyl-COOR"", ""name"": """", ""position"": 1, ""role"": null}]}}",
DielsAlder,Naphthyl,c1ccc2ccccc2c1C=CC=C.C=CC(=O)C>>O=C1CCc2c(ccc3ccccc23)C1,c1ccc2ccccc2c1C=CC=C.C=CC(=O)C,O=C1CCc2c(ccc3ccccc23)C1,,254,True,0.143,Alkene_oxidative_cleavage_to_carbonyl,1.0,|Alkenyl-Alkenyl|Alkenyl-COR|Ar-Alkenyl -> Bn-COR | bond_formed: C(ar)-C(ar); C-C(ar); C-C(ar) | bond_formed_labeled: C(ar)-C(ar); C-C(ar); C-C(ar) | bond_broken: C-C | spectators: R_acidic-H | events: Ann+C-C,Alkenyl-Alkenyl;Alkenyl-COR;Ar-Alkenyl,Ar-Alkyl;Bn-COR;R_acidic-H,R_acidic-H,Alkenyl-Alkenyl;Alkenyl-COR;Ar-Alkenyl;R_acidic-H,Bn-COR,0.85,high,multi_transform_record_possible,slot_based_confirmed,Pattern consistent with slot-based detection,,annulation;bond_formation,c_c_bond_formation;ring_closure_or_annulation;intermolecular_or_multi_component,multi_transform_record_possible,,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Ar-Alkenyl"", ""member_type"": ""Ar-Alkenyl"", ""name"": """"}], ""category"": ""Alkenyl-Alkenyl"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkenyl-Alkenyl"", ""name"": """", ""position"": 0, ""role"": ""substrate""}, {""alternative_functional_groups"": [{""category"": ""Alkyl-COR"", ""member_type"": ""Alkyl-COR"", ""name"": """"}], ""category"": ""Alkenyl-COR"", ""has_alternatives"": true, ""is_expected"": false, ""member_type"": ""Alkenyl-COR"", ""name"": """", ""position"": 1, ""role"": null}]}}",
CuAAC Click,Triazole,C#CCO.c1ccc([N-][N+]#N)cc1>>c1ccccc1n1cc(CO)nn1,C#CCO.c1ccc([N-][N+]#N)cc1,c1ccccc1n1cc(CO)nn1,,255,True,0.091,Click_azide_alkyne_cycloaddition,1.0,|Alkyl-Alkynyl_terminal|Ar-N3 -> Ar-AromN|HeteroAr-H | bond_formed: C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-N; C(ar)-N | bond_formed_labeled: C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-N; C(ar)-N[Ar-AromN] | bond_broken: C(ar)-C(ar); C(ar)-C(ar); C-C; C-C | events: Ann+C-N+C-C,Alkyl-Alkynyl_terminal;Ar-N3;Propargyl-H;Propargyl-OH,Ar-AromN;Bn-OH;HeteroAr-H,,Alkyl-Alkynyl_terminal;Ar-N3,Ar-AromN;HeteroAr-H,0.5,medium,multi_transform_record_possible;formed_bond_element_without_product_motif:N;bond_key_consistency_penalty,slot_based_confirmed,Pattern consistent with slot-based detection,,annulation;bond_formation,c_n_bond_formation;c_c_bond_formation;ring_closure_or_annulation;intermolecular_or_multi_component,multi_transform_record_possible,,net_oxidation,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Alkyl-Alkynyl"", ""member_type"": ""Alkyl-Alkynyl"", ""name"": """"}, {""category"": ""Propargyl-OH"", ""member_type"": ""Propargyl-OH"", ""name"": """"}, {""category"": ""Alkyl-OH"", ""member_type"": ""Alkyl-OH"", ""name"": """"}, {""category"": ""RCH2-OH"", ""member_type"": ""RCH2-OH"", ""name"": """"}, {""category"": ""Alkyl-O*"", ""member_type"": ""Alkyl-O*"", ""name"": """"}], ""category"": ""Alkyl-Alkynyl_terminal"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-Alkynyl_terminal"", ""name"": """", ""position"": 0, ""role"": ""alkyne""}, {""alternative_functional_groups"": [{""category"": ""Ar-N*"", ""member_type"": ""Ar-N*"", ""name"": """"}], ""category"": ""Ar-N3"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Ar-N3"", ""name"": """", ""position"": 1, ""role"": ""azide""}]}}",
Click,Phenyl triazole,C#Cc1ccccc1.C[N-][N+]#N>>Cc1nnn(-c2ccccc2)c1,C#Cc1ccccc1.C[N-][N+]#N,Cc1nnn(-c2ccccc2)c1,,256,True,0.072,Click_azide_alkyne_cycloaddition,1.0,|Alkyl-N3|Ar-Alkynyl_terminal -> Ar-AromN|HeteroAr-H | bond_formed: C-C(ar); C-C(ar); C-N; C(ar)-N | bond_formed_labeled: C-C(ar); C-C(ar); C-N; C(ar)-N[Ar-AromN] | bond_broken: C-C; C(ar)-C(ar); C(ar)-C(ar) | events: Ann+C-N+C-C,Alkyl-N3;Ar-Alkynyl_terminal,Ar-Alkyl;Ar-AromN;HeteroAr-H,,Alkyl-N3;Ar-Alkynyl_terminal,Ar-AromN;HeteroAr-H,0.5,medium,multi_transform_record_possible;formed_bond_element_without_product_motif:N;bond_key_consistency_penalty,slot_based_confirmed,Pattern consistent with slot-based detection,,annulation;bond_formation,c_n_bond_formation;c_c_bond_formation;ring_closure_or_annulation;intermolecular_or_multi_component,multi_transform_record_possible,,net_oxidation,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Ar-Alkynyl"", ""member_type"": ""Ar-Alkynyl"", ""name"": """"}], ""category"": ""Ar-Alkynyl_terminal"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Ar-Alkynyl_terminal"", ""name"": """", ""position"": 0, ""role"": ""alkyne""}, {""alternative_functional_groups"": [{""category"": ""Alkyl-N*"", ""member_type"": ""Alkyl-N*"", ""name"": """"}], ""category"": ""Alkyl-N3"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-N3"", ""name"": """", ""position"": 1, ""role"": ""azide""}]}}",
Click,Ether-substituted triazole,C#CCCOC.CC[N-][N+]#N>>CCn1ncc(CCOC)n1,C#CCCOC.CC[N-][N+]#N,CCn1ncc(CCOC)n1,,257,True,0.084,Click_azide_alkyne_cycloaddition,1.0,|Alkyl-Alkynyl_terminal|RCH2-N3 -> Alkyl-AromN|HeteroAr-H | bond_formed: C-N; C-N | bond_formed_labeled: C-N; C-N | bond_broken: C-C | spectators: RCH2-OR | events: Ann+C-N,Alkyl-Alkynyl_terminal;Propargyl-H;RCH2-N3,Alkyl-AromN;Ar-Alkyl;HeteroAr-H,RCH2-OR,Alkyl-Alkynyl_terminal;RCH2-N3;RCH2-OR,Alkyl-AromN;HeteroAr-H,0.5,medium,multi_transform_record_possible;formed_bond_element_without_product_motif:N;bond_key_consistency_penalty,slot_based_confirmed,Pattern consistent with slot-based detection,,annulation;bond_formation,c_n_bond_formation;ring_closure_or_annulation;intermolecular_or_multi_component,multi_transform_record_possible,,net_oxidation,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Alkyl-Alkynyl"", ""member_type"": ""Alkyl-Alkynyl"", ""name"": """"}, {""category"": ""Alkyl-OR"", ""member_type"": ""Alkyl-OR"", ""name"": """"}, {""category"": ""CH3-OR"", ""member_type"": ""CH3-OR"", ""name"": """"}, {""category"": ""RCH2-OR"", ""member_type"": ""RCH2-OR"", ""name"": """"}, {""category"": ""Alkyl-O*"", ""member_type"": ""Alkyl-O*"", ""name"": """"}], ""category"": ""Alkyl-Alkynyl_terminal"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-Alkynyl_terminal"", ""name"": """", ""position"": 0, ""role"": ""alkyne""}, {""alternative_functional_groups"": [{""category"": ""RCH2-N3"", ""member_type"": ""RCH2-N3"", ""name"": """"}, {""category"": ""Alkyl-N*"", ""member_type"": ""Alkyl-N*"", ""name"": """"}], ""category"": ""Alkyl-N3"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-N3"", ""name"": """", ""position"": 1, ""role"": ""azide""}]}}",
Click,Benzyl azide + propargyl alcohol,C#CC(C)(C)O.c1ccc(C[N-][N+]#N)cc1>>CC(C)(O)Cn1cc(Cc2ccccc2)nn1,C#CC(C)(C)O.c1ccc(C[N-][N+]#N)cc1,CC(C)(O)Cn1cc(Cc2ccccc2)nn1,,258,True,0.085,Click_azide_alkyne_cycloaddition,1.0,|Alkyl-Alkynyl_terminal|Bn-N3 -> Alkyl-AromN|HeteroAr-H | bond_formed: C-N; C-C(ar); C-C(ar); C(ar)-N | bond_formed_labeled: C-N; C-C(ar); C-C(ar); C(ar)-N | bond_broken: C(ar)-C(ar); C(ar)-C(ar) | spectators: R3C-OH | events: Ann+C-N+C-C,Alkyl-Alkynyl_terminal;Bn-N3,Alkyl-AromN;Ar-Alkyl;HeteroAr-H,R3C-OH,Alkyl-Alkynyl_terminal;Bn-N3;R3C-OH,Alkyl-AromN;HeteroAr-H,0.5,medium,multi_transform_record_possible;formed_bond_element_without_product_motif:N;bond_key_consistency_penalty,slot_based_confirmed,Pattern consistent with slot-based detection,,annulation;bond_formation,c_n_bond_formation;c_c_bond_formation;ring_closure_or_annulation;intermolecular_or_multi_component,multi_transform_record_possible,,net_oxidation,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Alkyl-Alkynyl"", ""member_type"": ""Alkyl-Alkynyl"", ""name"": """"}, {""category"": ""Alkyl-OH"", ""member_type"": ""Alkyl-OH"", ""name"": """"}, {""category"": ""R3C-OH"", ""member_type"": ""R3C-OH"", ""name"": """"}, {""category"": ""Alkyl-O*"", ""member_type"": ""Alkyl-O*"", ""name"": """"}], ""category"": ""Alkyl-Alkynyl_terminal"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-Alkynyl_terminal"", ""name"": """", ""position"": 0, ""role"": ""alkyne""}, {""alternative_functional_groups"": [{""category"": ""Ar-Alkyl"", ""member_type"": ""Ar-Alkyl"", ""name"": """"}, {""category"": ""Alkyl-N3"", ""member_type"": ""Alkyl-N3"", ""name"": """"}, {""category"": ""RCH2-N3"", ""member_type"": ""RCH2-N3"", ""name"": """"}, {""category"": ""Alkyl-N*"", ""member_type"": ""Alkyl-N*"", ""name"": """"}], ""category"": ""Bn-N3"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Bn-N3"", ""name"": """", ""position"": 1, ""role"": ""azide""}]}}",
SN2,Primary alcohol,CCCCBr>>CCCCO,CCCCBr,CCCCO,OH-,259,True,0.041,Multi-Event:LGDisp+C-O,0.35,|RCH2-Br -> RCH2-OH | bond_formed: C-O | bond_formed_labeled: C-O | bond_broken: Br-C | events: LGDisp+C-O | mech: SN2+E2_competitor,RCH2-Br,RCH2-OH,,RCH2-Br,RCH2-OH,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,substitution,c_o_bond_formation;leaving_group_displacement;intramolecular_likely,,SN2;E2_competitor,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 1, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""RCH2-Br"", ""member_type"": ""RCH2-Br"", ""name"": """"}], ""category"": ""Alkyl-Br"", ""has_alternatives"": true, ""is_expected"": false, ""member_type"": ""Alkyl-Br"", ""name"": """", ""position"": 0, ""role"": null}]}}",
SN2,isopropyl alcohol,CC(Br)C>>CC(O)C,CC(Br)C,CC(O)C,OH-,260,True,0.038,Multi-Event:LGDisp+C-O,0.35,|R2CH-Br -> R2CH-OH | bond_formed: C-O | bond_formed_labeled: C-O | bond_broken: Br-C | events: LGDisp+C-O | mech: SN2+E2_competitor,R2CH-Br,R2CH-OH,,R2CH-Br,R2CH-OH,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,substitution,c_o_bond_formation;leaving_group_displacement;intramolecular_likely,,SN2;E2_competitor,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 1, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""R2CH-Br"", ""member_type"": ""R2CH-Br"", ""name"": """"}], ""category"": ""Alkyl-Br"", ""has_alternatives"": true, ""is_expected"": false, ""member_type"": ""Alkyl-Br"", ""name"": """", ""position"": 0, ""role"": null}]}}",
SN2,Nitrile formation,CCBr.N#C>>CCC#N,CCBr.N#C,CCC#N,,261,True,0.049,Multi-Event:LGDisp+C-C,0.35,|RCH2-Br|Unclassified-Reactant -> RCH2-CN|R_acidic-H | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: Br-C | events: LGDisp+C-C | mech: E2_competitor,RCH2-Br;Unclassified-Reactant,RCH2-CN;R_acidic-H,,RCH2-Br;Unclassified-Reactant,RCH2-CN;R_acidic-H,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,substitution,c_c_bond_formation;leaving_group_displacement;intermolecular_or_multi_component,,E2_competitor,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 1, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""RCH2-Br"", ""member_type"": ""RCH2-Br"", ""name"": """"}], ""category"": ""Alkyl-Br"", ""has_alternatives"": true, ""is_expected"": false, ""member_type"": ""Alkyl-Br"", ""name"": """", ""position"": 0, ""role"": null}]}}",
SN2,Phenoxide,CCCCBr.Oc1ccccc1>>CCCCOc1ccccc1,CCCCBr.Oc1ccccc1,CCCCOc1ccccc1,,262,True,0.073,Alkyl_Nucleophilic_Substitution,1.0,|Ar-OH|RCH2-Br -> Ar-OR | bond_formed: C-O | bond_formed_labeled: C-O | bond_broken: Br-C | events: LGDisp+C-O | mech: SNAr,Ar-OH;RCH2-Br,Ar-OR,,Ar-OH;RCH2-Br,Ar-OR,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,substitution,c_o_bond_formation;leaving_group_displacement;intermolecular_or_multi_component,,SNAr,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""RCH2-Br"", ""member_type"": ""RCH2-Br"", ""name"": """"}], ""category"": ""Alkyl-Br"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-Br"", ""name"": """", ""position"": 0, ""role"": ""electrophile""}, {""alternative_functional_groups"": [{""category"": ""Ar-O*"", ""member_type"": ""Ar-O*"", ""name"": """"}], ""category"": ""Ar-OH"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Ar-OH"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
SN2,Thioether formation,CI.SC>>CSC,CI.SC,CSC,,263,True,0.053,Alkyl_Nucleophilic_Substitution,1.0,|CH3-I|CH3-SH -> CH3-SR | bond_formed: C-S | bond_formed_labeled: C-S | bond_broken: C-I | events: LGDisp+C-S | mech: SN2+E2_competitor,CH3-I;CH3-SH,CH3-SR,,CH3-I;CH3-SH,CH3-SR,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,substitution,c_s_bond_formation;leaving_group_displacement;intermolecular_or_multi_component,,SN2;E2_competitor,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""CH3-I"", ""member_type"": ""CH3-I"", ""name"": """"}], ""category"": ""Alkyl-I"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-I"", ""name"": """", ""position"": 0, ""role"": ""electrophile""}, {""alternative_functional_groups"": [{""category"": ""CH3-SH"", ""member_type"": ""CH3-SH"", ""name"": """"}, {""category"": ""Alkyl-S*"", ""member_type"": ""Alkyl-S*"", ""name"": """"}], ""category"": ""Alkyl-SH"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-SH"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
SN2,Finkelstein halide exchange,CCCBr.[I-]>>CCCI,CCCBr.[I-],CCCI,,264,True,0.064,Aliphatic_Halide_Exchange,1.0,|Inorganic|RCH2-Br -> RCH2-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: Br-C | mech: E2_competitor,Inorganic;RCH2-Br,RCH2-I,,Inorganic;RCH2-Br,RCH2-I,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,displacement,leaving_group_displacement;intermolecular_or_multi_component,,E2_competitor,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 1, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""RCH2-Br"", ""member_type"": ""RCH2-Br"", ""name"": """"}], ""category"": ""Alkyl-Br"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-Br"", ""name"": """", ""position"": 0, ""role"": ""substrate""}]}}",
SN2,Dinitrile,BrCCCCCl.[C-]#N>>N#CCCCCCN,BrCCCCCl.[C-]#N,N#CCCCCCN,,265,True,0.075,Multi-Event:LGDisp+C-C,0.35,|RCH2-Br|RCH2-Cl|Unclassified-Reactant -> RCH2-CN|RCH2-NH2|R_acidic-H | bond_formed: C-C; C-C | bond_formed_labeled: C-C; C-C | bond_broken: C-Cl; Br-C | events: LGDisp+C-C | mech: E2_competitor,RCH2-Br;RCH2-Cl;Unclassified-Reactant,RCH2-CN;RCH2-NH2;R_acidic-H,,RCH2-Br;RCH2-Cl;Unclassified-Reactant,RCH2-CN;RCH2-NH2;R_acidic-H,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,substitution,c_c_bond_formation;leaving_group_displacement;leaving_group_displacement;intermolecular_or_multi_component,,E2_competitor,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 1, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Alkyl-Cl"", ""member_type"": ""Alkyl-Cl"", ""name"": """"}, {""category"": ""RCH2-Br"", ""member_type"": ""RCH2-Br"", ""name"": """"}, {""category"": ""RCH2-Cl"", ""member_type"": ""RCH2-Cl"", ""name"": """"}], ""category"": ""Alkyl-Br"", ""has_alternatives"": true, ""is_expected"": false, ""member_type"": ""Alkyl-Br"", ""name"": """", ""position"": 0, ""role"": null}]}}",
