reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-012-CAS-23894548,31-012-CAS-23894548,Reaction_20251105_2034.rdf,Thioether formation,7,,,CCCCCCCCCCCCS.COc1ccc(C(C)O)cc1,COc1ccc(C(C)OC(C)c2ccc(OC)cc2)cc1.CCCCCCCCCCCCSC(C)c1ccc(OC)cc1,CCCCCCCCCCCCS.COc1ccc(C(C)O)cc1>>COc1ccc(C(C)OC(C)c2ccc(OC)cc2)cc1.CCCCCCCCCCCCSC(C)c1ccc(OC)cc1,Direct Nucleophilic Substitution of Alcohols Using an Immobilized Oxovanadium Catalyst,"Nishio, Tomoya; Yoshioka, Shin; Hasegawa, Kai; Yahata, Kenzo; Kanomata, Kyohei; Akai, Shuji","European Journal of Organic Chemistry (2021), 2021(31), 4417-4422","Direct Nucleophilic Substitution of Alcohols Using an Immobilized Oxovanadium Catalyst | Nishio, Tomoya; Yoshioka, Shin; Hasegawa, Kai; Yahata, Kenzo; Kanomata, Kyohei; Akai, Shuji | European Journal of Organic Chemistry (2021), 2021(31), 4417-4422","112-55-0, 3319-15-1","88288-58-8, 2674142-85-7",,18822-50-9,75-09-2,,,,silica supported,,,1,1,7,91,,,,,,"{""1"": 7, ""2"": 91}","[{""index"": 1, ""cas_rn"": ""112-55-0"", ""smiles"": ""CCCCCCCCCCCCS""}, {""index"": 2, ""cas_rn"": ""3319-15-1"", ""smiles"": ""COc1ccc(C(C)O)cc1""}]","[{""index"": 1, ""cas_rn"": ""88288-58-8"", ""yield_pct"": ""7"", ""smiles"": ""COc1ccc(C(C)OC(C)c2ccc(OC)cc2)cc1""}, {""index"": 2, ""cas_rn"": ""2674142-85-7"", ""yield_pct"": ""91"", ""smiles"": ""CCCCCCCCCCCCSC(C)c1ccc(OC)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""18822-50-9"", ""amd"": ""silica supported""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]","chemoselective, solid-supported catalyst, products depend on reaction conditions, alternative preparation shown, silica support used, catalyst prepared and used, recyclable catalyst used, reusable catalyst used",
31-026-CAS-3092015,31-026-CAS-3092015,Reaction_20251105_2033.rdf,Thioether formation,95,,,ClCCl.Sc1ccccc1,c1ccc(SCSc2ccccc2)cc1,ClCCl.Sc1ccccc1>>c1ccc(SCSc2ccccc2)cc1,A highly efficient heterogeneous rhodium(I)-catalyzed C-S coupling reaction of thiols with polychloroalkanes or alkyl halides under mild conditions,"Xia, Jianhui; Yao, Ruiya; Cai, Mingzhong","Applied Organometallic Chemistry (2015), 29(4), 221-225","A highly efficient heterogeneous rhodium(I)-catalyzed C-S coupling reaction of thiols with polychloroalkanes or alkyl halides under mild conditions | Xia, Jianhui; Yao, Ruiya; Cai, Mingzhong | Applied Organometallic Chemistry (2015), 29(4), 221-225","75-09-2, 108-98-5",3561-67-9,121-44-8,1350649-42-1,75-09-2,,,,MCM-41 immobilized,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""75-09-2"", ""smiles"": ""ClCCl""}, {""index"": 2, ""cas_rn"": ""108-98-5"", ""smiles"": ""Sc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""3561-67-9"", ""yield_pct"": ""95"", ""smiles"": ""c1ccc(SCSc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""121-44-8""}]","[{""index"": 1, ""cas_rn"": ""1350649-42-1"", ""amd"": ""MCM-41 immobilized""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]","green chemistry, solid-supported catalyst, MCM-41 support used, optimization study, optimized on reagent, temperature, time and stoichiometry of catalyst, reusable catalyst",
31-026-CAS-3114144,31-026-CAS-3114144,Reaction_20251105_2033 (1).rdf,Thioether formation,86,,,OC(c1ccccc1)c1ccccc1.N#Cc1ccc(S)cc1,N#Cc1ccc(SC(c2ccccc2)c2ccccc2)cc1,OC(c1ccccc1)c1ccccc1.N#Cc1ccc(S)cc1>>N#Cc1ccc(SC(c2ccccc2)c2ccccc2)cc1,Direct substitution of benzylic alcohols with electron-deficient benzenethiols via π-benzylpalladium(II) in water,"Hikawa, Hidemasa; Toyomoto, Mariko; Kikkawa, Shoko; Azumaya, Isao","Organic & Biomolecular Chemistry (2015), 13(47), 11459-11465","Direct substitution of benzylic alcohols with electron-deficient benzenethiols via π-benzylpalladium(II) in water | Hikawa, Hidemasa; Toyomoto, Mariko; Kikkawa, Shoko; Azumaya, Isao | Organic & Biomolecular Chemistry (2015), 13(47), 11459-11465","91-01-0, 36801-01-1",956901-45-4,7782-44-7,"14592-56-4, 63995-75-5",7732-18-5,,,,,,,1,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""91-01-0"", ""smiles"": ""OC(c1ccccc1)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""36801-01-1"", ""smiles"": ""N#Cc1ccc(S)cc1""}]","[{""index"": 1, ""cas_rn"": ""956901-45-4"", ""yield_pct"": ""86"", ""smiles"": ""N#Cc1ccc(SC(c2ccccc2)c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""7782-44-7""}]","[{""index"": 1, ""cas_rn"": ""14592-56-4""}, {""index"": 2, ""cas_rn"": ""63995-75-5""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","green chemistry, thermal, sealed tube used",
31-026-CAS-3218769,31-026-CAS-3218769,Reaction_20251105_2033 (1).rdf,Thioether formation,88,,,BrCc1ccccc1.BrC1CCCC1,c1ccc(CSC2CCCC2)cc1,BrCc1ccccc1.BrC1CCCC1>>c1ccc(CSC2CCCC2)cc1,One-Pot Metal-Free Synthesis of Benzyl Alkyl Sulfides,"Lu, Xiaogang; Wang, Hongmei; Gao, Runli; Pei, Chengxin","Phosphorus, Sulfur and Silicon and the Related Elements (2015), 190(1), 45-52","One-Pot Metal-Free Synthesis of Benzyl Alkyl Sulfides | Lu, Xiaogang; Wang, Hongmei; Gao, Runli; Pei, Chengxin | Phosphorus, Sulfur and Silicon and the Related Elements (2015), 190(1), 45-52","100-39-0, 137-43-9",1205156-92-8,"62-56-6, 584-08-7",,68-12-2,,,,,,"General/Typical Procedure: Typical Procedure for the Reaction of Benzyl Bromide with Alkyl Halides and Thiourea Benzyl bromide (1 mmol), alkyl halide (1.1 mmol), thiourea (1.2 mmol), and K2CO3 (3 mmol) were added to 5 mL of DMF at 100°C. The reaction was stopped after the consumption of the benzyl bromide, which was monitored by gas chromatography (GC). Then, the reaction mixture was diluted with de-ionized water and extracted with CH2Cl2. The combined organic extracts were dried over anhydrous MgSO4, filtered, and concentrated by rotary evaporation to generate a crude product. Purification by silica gel chromatography eluting with n-hexane afforded pure thioethers. Benzyl(cyclopentyl)sulfane (4j). Colorless oil. 170 mg (0.884 mmol, 88.4% yield). 1H NMR: δ 7.34-7.16 (m, 5H), 3.72 (s, 1H), 2.94 (p, J = 6.8 Hz, 1H), 1.99-1.85 (m, 2H), 1.74-1.67 (m, 2H), 1.59-1.42 (m, 4H); 13C NMR: δ 140.39, 130.51, 129.86, 129.33, 127.72, 44.24, 37.12, 34.52, 25.74; HRMS (EI) calcd. for [C12H16S + H]+ requires m/z 192.0973, found 191.9162.",1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""100-39-0"", ""smiles"": ""BrCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""137-43-9"", ""smiles"": ""BrC1CCCC1""}]","[{""index"": 1, ""cas_rn"": ""1205156-92-8"", ""yield_pct"": ""88"", ""smiles"": ""c1ccc(CSC2CCCC2)cc1""}]","[{""index"": 1, ""cas_rn"": ""62-56-6""}, {""index"": 2, ""cas_rn"": ""584-08-7""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]",green chemistry,
31-026-CAS-3318577,31-026-CAS-3318577,Reaction_20251105_2033 (2).rdf,Thioether formation,78,,,ClCc1ccccc1.CCCCS,CCCCSCc1ccccc1,ClCc1ccccc1.CCCCS>>CCCCSCc1ccccc1,A highly efficient heterogeneous rhodium(I)-catalyzed C-S coupling reaction of thiols with polychloroalkanes or alkyl halides under mild conditions,"Xia, Jianhui; Yao, Ruiya; Cai, Mingzhong","Applied Organometallic Chemistry (2015), 29(4), 221-225","A highly efficient heterogeneous rhodium(I)-catalyzed C-S coupling reaction of thiols with polychloroalkanes or alkyl halides under mild conditions | Xia, Jianhui; Yao, Ruiya; Cai, Mingzhong | Applied Organometallic Chemistry (2015), 29(4), 221-225","100-44-7, 109-79-5",5184-47-4,121-44-8,1350649-42-1,121-44-8,,,,MCM-41 immobilized,,,1,1,78,,,,,,,"{""1"": 78}","[{""index"": 1, ""cas_rn"": ""100-44-7"", ""smiles"": ""ClCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""109-79-5"", ""smiles"": ""CCCCS""}]","[{""index"": 1, ""cas_rn"": ""5184-47-4"", ""yield_pct"": ""78"", ""smiles"": ""CCCCSCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""121-44-8""}]","[{""index"": 1, ""cas_rn"": ""1350649-42-1"", ""amd"": ""MCM-41 immobilized""}]","[{""index"": 1, ""cas_rn"": ""121-44-8""}]","green chemistry, solid-supported catalyst, MCM-41 support used",
31-026-CAS-3355919,31-026-CAS-3355919,Reaction_20251105_2033 (2).rdf,Thioether formation,85,,,Sc1ccccc1.COc1ccc(C(O)c2ccccc2NC(C)C)cc1,COc1ccc([C@H](Sc2ccccc2)c2ccccc2NC(C)C)cc1,Sc1ccccc1.COc1ccc(C(O)c2ccccc2NC(C)C)cc1>>COc1ccc([C@H](Sc2ccccc2)c2ccccc2NC(C)C)cc1,Asymmetric Bronsted Acid Catalyzed Substitution of Diaryl Methanols with Thiols and Alcohols for the Synthesis of Chiral Thioethers and Ethers,"Chatupheeraphat, Adisak; Liao, Hsuan-Hung; Mader, Steffen; Sako, Makoto; Sasai, Hiroaki; Atodiresei, Iuliana; Rueping, Magnus","Angewandte Chemie, International Edition (2016), 55(15), 4803-4807","Asymmetric Bronsted Acid Catalyzed Substitution of Diaryl Methanols with Thiols and Alcohols for the Synthesis of Chiral Thioethers and Ethers | Chatupheeraphat, Adisak; Liao, Hsuan-Hung; Mader, Steffen; Sako, Makoto; Sasai, Hiroaki; Atodiresei, Iuliana; Rueping, Magnus | Angewandte Chemie, International Edition (2016), 55(15), 4803-4807","108-98-5, 1825284-44-3",1884470-31-8,121-44-8,361342-51-0,108-88-3,,,,,,,2,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""108-98-5"", ""smiles"": ""Sc1ccccc1""}, {""index"": 2, ""cas_rn"": ""1825284-44-3"", ""smiles"": ""COc1ccc(C(O)c2ccccc2NC(C)C)cc1""}]","[{""index"": 1, ""cas_rn"": ""1884470-31-8"", ""yield_pct"": ""85"", ""smiles"": ""COc1ccc([C@H](Sc2ccccc2)c2ccccc2NC(C)C)cc1""}]","[{""index"": 1, ""cas_rn"": ""121-44-8""}]","[{""index"": 1, ""cas_rn"": ""361342-51-0""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]","stereoselective, Michael addition",
31-026-CAS-3427365,31-026-CAS-3427365,Reaction_20251105_2034.rdf,Thioether formation,75,,,FC(F)(F)S.[Ag].CC(C)(C)OC(=O)N1CCC(CO)C1,CC(C)(C)OC(=O)N1CCC(CSC(F)(F)F)C1,FC(F)(F)S.[Ag].CC(C)(C)OC(=O)N1CCC(CO)C1>>CC(C)(C)OC(=O)N1CCC(CSC(F)(F)F)C1,Direct Dehydroxytrifluoromethylthiolation of Alcohols Using Silver(I) Trifluoromethanethiolate and Tetra-n-butylammonium Iodide,"Liu, Jian-Bo; Xu, Xiu-Hua; Chen, Zeng-Hao; Qing, Feng-Ling","Angewandte Chemie, International Edition (2015), 54(3), 897-900","Direct Dehydroxytrifluoromethylthiolation of Alcohols Using Silver(I) Trifluoromethanethiolate and Tetra-n-butylammonium Iodide | Liu, Jian-Bo; Xu, Xiu-Hua; Chen, Zeng-Hao; Qing, Feng-Ling | Angewandte Chemie, International Edition (2015), 54(3), 897-900","811-68-7, 114214-69-6",1686130-57-3,311-28-4,,108-88-3,,,,,,,1,1,75,,,,,,,"{""1"": 75}","[{""index"": 1, ""cas_rn"": ""811-68-7"", ""smiles"": ""FC(F)(F)S.[Ag]""}, {""index"": 2, ""cas_rn"": ""114214-69-6"", ""smiles"": ""CC(C)(C)OC(=O)N1CCC(CO)C1""}]","[{""index"": 1, ""cas_rn"": ""1686130-57-3"", ""yield_pct"": ""75"", ""smiles"": ""CC(C)(C)OC(=O)N1CCC(CSC(F)(F)F)C1""}]","[{""index"": 1, ""cas_rn"": ""311-28-4""}]",[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}]",chemoselective,
31-026-CAS-3511142,31-026-CAS-3511142,Reaction_20251105_2033 (1).rdf,Thioether formation,90,,,Cc1ccc(S)cc1.ClCCCl,Cc1ccc(SCCSc2ccc(C)cc2)cc1,Cc1ccc(S)cc1.ClCCCl>>Cc1ccc(SCCSc2ccc(C)cc2)cc1,A highly efficient heterogeneous rhodium(I)-catalyzed C-S coupling reaction of thiols with polychloroalkanes or alkyl halides under mild conditions,"Xia, Jianhui; Yao, Ruiya; Cai, Mingzhong","Applied Organometallic Chemistry (2015), 29(4), 221-225","A highly efficient heterogeneous rhodium(I)-catalyzed C-S coupling reaction of thiols with polychloroalkanes or alkyl halides under mild conditions | Xia, Jianhui; Yao, Ruiya; Cai, Mingzhong | Applied Organometallic Chemistry (2015), 29(4), 221-225","106-45-6, 107-06-2",3238-95-7,121-44-8,1350649-42-1,75-09-2,,,,MCM-41 immobilized,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""106-45-6"", ""smiles"": ""Cc1ccc(S)cc1""}, {""index"": 2, ""cas_rn"": ""107-06-2"", ""smiles"": ""ClCCCl""}]","[{""index"": 1, ""cas_rn"": ""3238-95-7"", ""yield_pct"": ""90"", ""smiles"": ""Cc1ccc(SCCSc2ccc(C)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""121-44-8""}]","[{""index"": 1, ""cas_rn"": ""1350649-42-1"", ""amd"": ""MCM-41 immobilized""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]","green chemistry, solid-supported catalyst, thermal, MCM-41 support used",
31-026-CAS-3614089,31-026-CAS-3614089,Reaction_20251105_2033 (1).rdf,Thioether formation,90,,,N.N#CS.O=C(CBr)c1cc2ccccc2oc1=O.O=C(CNc1ccc(Cl)cc1)c1ccc(-c2ccccc2)cc1,O=C(CSc1nc(-c2ccc(-c3ccccc3)cc2)cn1-c1ccc(Cl)cc1)c1cc2ccccc2oc1=O,N.N#CS.O=C(CBr)c1cc2ccccc2oc1=O.O=C(CNc1ccc(Cl)cc1)c1ccc(-c2ccccc2)cc1>>O=C(CSc1nc(-c2ccc(-c3ccccc3)cc2)cn1-c1ccc(Cl)cc1)c1cc2ccccc2oc1=O,"Synthesis, Characterization, and Antibacterial Activity of Some Novel Substituted Imidazole Derivatives via One-pot Three-Component","Ramagiri, Raj Kumar; Thupurani, Murali Krishna; Vedula, Rajeswar Rao","Journal of Heterocyclic Chemistry (2015), 52(6), 1713-1717","Synthesis, Characterization, and Antibacterial Activity of Some Novel Substituted Imidazole Derivatives via One-pot Three-Component | Ramagiri, Raj Kumar; Thupurani, Murali Krishna; Vedula, Rajeswar Rao | Journal of Heterocyclic Chemistry (2015), 52(6), 1713-1717","1762-95-4, 29310-88-1, 1373394-34-3",1821337-00-1,,,64-19-7,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""1762-95-4"", ""smiles"": ""N.N#CS""}, {""index"": 2, ""cas_rn"": ""29310-88-1"", ""smiles"": ""O=C(CBr)c1cc2ccccc2oc1=O""}, {""index"": 3, ""cas_rn"": ""1373394-34-3"", ""smiles"": ""O=C(CNc1ccc(Cl)cc1)c1ccc(-c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""1821337-00-1"", ""yield_pct"": ""90"", ""smiles"": ""O=C(CSc1nc(-c2ccc(-c3ccccc3)cc2)cn1-c1ccc(Cl)cc1)c1cc2ccccc2oc1=O""}]",[],[],"[{""index"": 1, ""cas_rn"": ""64-19-7""}]",green chemistry,
31-026-CAS-3689800,31-026-CAS-3689800,Reaction_20251105_2033 (1).rdf,Thioether formation,89,,,Sc1ccccc1.CNc1ccccc1C(O)c1ccc(OC)cc1,CNc1ccccc1[C@@H](Sc1ccccc1)c1ccc(OC)cc1,Sc1ccccc1.CNc1ccccc1C(O)c1ccc(OC)cc1>>CNc1ccccc1[C@@H](Sc1ccccc1)c1ccc(OC)cc1,Asymmetric Bronsted Acid Catalyzed Substitution of Diaryl Methanols with Thiols and Alcohols for the Synthesis of Chiral Thioethers and Ethers,"Chatupheeraphat, Adisak; Liao, Hsuan-Hung; Mader, Steffen; Sako, Makoto; Sasai, Hiroaki; Atodiresei, Iuliana; Rueping, Magnus","Angewandte Chemie, International Edition (2016), 55(15), 4803-4807","Asymmetric Bronsted Acid Catalyzed Substitution of Diaryl Methanols with Thiols and Alcohols for the Synthesis of Chiral Thioethers and Ethers | Chatupheeraphat, Adisak; Liao, Hsuan-Hung; Mader, Steffen; Sako, Makoto; Sasai, Hiroaki; Atodiresei, Iuliana; Rueping, Magnus | Angewandte Chemie, International Edition (2016), 55(15), 4803-4807","108-98-5, 61327-31-9",1884470-19-2,121-44-8,361342-51-0,108-88-3,,,,,,,2,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""108-98-5"", ""smiles"": ""Sc1ccccc1""}, {""index"": 2, ""cas_rn"": ""61327-31-9"", ""smiles"": ""CNc1ccccc1C(O)c1ccc(OC)cc1""}]","[{""index"": 1, ""cas_rn"": ""1884470-19-2"", ""yield_pct"": ""89"", ""smiles"": ""CNc1ccccc1[C@@H](Sc1ccccc1)c1ccc(OC)cc1""}]","[{""index"": 1, ""cas_rn"": ""121-44-8""}]","[{""index"": 1, ""cas_rn"": ""361342-51-0""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]","stereoselective, optimization study (catalyst, and solvent), Michael addition",
31-026-CAS-3764990,31-026-CAS-3764990,Reaction_20251105_2033 (1).rdf,Thioether formation,85,,,ClCCCl.Fc1ccc(S)cc1,Fc1ccc(SCCSc2ccc(F)cc2)cc1,ClCCCl.Fc1ccc(S)cc1>>Fc1ccc(SCCSc2ccc(F)cc2)cc1,A highly efficient heterogeneous rhodium(I)-catalyzed C-S coupling reaction of thiols with polychloroalkanes or alkyl halides under mild conditions,"Xia, Jianhui; Yao, Ruiya; Cai, Mingzhong","Applied Organometallic Chemistry (2015), 29(4), 221-225","A highly efficient heterogeneous rhodium(I)-catalyzed C-S coupling reaction of thiols with polychloroalkanes or alkyl halides under mild conditions | Xia, Jianhui; Yao, Ruiya; Cai, Mingzhong | Applied Organometallic Chemistry (2015), 29(4), 221-225","107-06-2, 371-42-6",405-95-8,121-44-8,1350649-42-1,75-09-2,,,,MCM-41 immobilized,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""107-06-2"", ""smiles"": ""ClCCCl""}, {""index"": 2, ""cas_rn"": ""371-42-6"", ""smiles"": ""Fc1ccc(S)cc1""}]","[{""index"": 1, ""cas_rn"": ""405-95-8"", ""yield_pct"": ""85"", ""smiles"": ""Fc1ccc(SCCSc2ccc(F)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""121-44-8""}]","[{""index"": 1, ""cas_rn"": ""1350649-42-1"", ""amd"": ""MCM-41 immobilized""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]","green chemistry, solid-supported catalyst, thermal, MCM-41 support used",
31-026-CAS-3932315,31-026-CAS-3932315,Reaction_20251105_2033 (1).rdf,Thioether formation,87,,,N.N#CS.O=C(CBr)c1cc2ccccc2oc1=O.O=C(CNc1ccc(Cl)cc1)c1ccccc1,O=C(CSc1nc(-c2ccccc2)cn1-c1ccc(Cl)cc1)c1cc2ccccc2oc1=O,N.N#CS.O=C(CBr)c1cc2ccccc2oc1=O.O=C(CNc1ccc(Cl)cc1)c1ccccc1>>O=C(CSc1nc(-c2ccccc2)cn1-c1ccc(Cl)cc1)c1cc2ccccc2oc1=O,"Synthesis, Characterization, and Antibacterial Activity of Some Novel Substituted Imidazole Derivatives via One-pot Three-Component","Ramagiri, Raj Kumar; Thupurani, Murali Krishna; Vedula, Rajeswar Rao","Journal of Heterocyclic Chemistry (2015), 52(6), 1713-1717","Synthesis, Characterization, and Antibacterial Activity of Some Novel Substituted Imidazole Derivatives via One-pot Three-Component | Ramagiri, Raj Kumar; Thupurani, Murali Krishna; Vedula, Rajeswar Rao | Journal of Heterocyclic Chemistry (2015), 52(6), 1713-1717","1762-95-4, 29310-88-1, 53181-22-9",1821336-97-3,,,64-19-7,,,,,,,1,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""1762-95-4"", ""smiles"": ""N.N#CS""}, {""index"": 2, ""cas_rn"": ""29310-88-1"", ""smiles"": ""O=C(CBr)c1cc2ccccc2oc1=O""}, {""index"": 3, ""cas_rn"": ""53181-22-9"", ""smiles"": ""O=C(CNc1ccc(Cl)cc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1821336-97-3"", ""yield_pct"": ""87"", ""smiles"": ""O=C(CSc1nc(-c2ccccc2)cn1-c1ccc(Cl)cc1)c1cc2ccccc2oc1=O""}]",[],[],"[{""index"": 1, ""cas_rn"": ""64-19-7""}]",green chemistry,
31-026-CAS-4003825,31-026-CAS-4003825,Reaction_20251105_2033 (1).rdf,Thioether formation,89,,,ClCCCl.CCCCS,CCCCSCCSCCCC,ClCCCl.CCCCS>>CCCCSCCSCCCC,A highly efficient heterogeneous rhodium(I)-catalyzed C-S coupling reaction of thiols with polychloroalkanes or alkyl halides under mild conditions,"Xia, Jianhui; Yao, Ruiya; Cai, Mingzhong","Applied Organometallic Chemistry (2015), 29(4), 221-225","A highly efficient heterogeneous rhodium(I)-catalyzed C-S coupling reaction of thiols with polychloroalkanes or alkyl halides under mild conditions | Xia, Jianhui; Yao, Ruiya; Cai, Mingzhong | Applied Organometallic Chemistry (2015), 29(4), 221-225","107-06-2, 109-79-5",13362-39-5,121-44-8,1350649-42-1,75-09-2,,,,MCM-41 immobilized,,,1,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""107-06-2"", ""smiles"": ""ClCCCl""}, {""index"": 2, ""cas_rn"": ""109-79-5"", ""smiles"": ""CCCCS""}]","[{""index"": 1, ""cas_rn"": ""13362-39-5"", ""yield_pct"": ""89"", ""smiles"": ""CCCCSCCSCCCC""}]","[{""index"": 1, ""cas_rn"": ""121-44-8""}]","[{""index"": 1, ""cas_rn"": ""1350649-42-1"", ""amd"": ""MCM-41 immobilized""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]","green chemistry, solid-supported catalyst, thermal, MCM-41 support used",
31-026-CAS-4457928,31-026-CAS-4457928,Reaction_20251105_2033.rdf,Thioether formation,96,,,CC(C)(C)S.ClCc1ccccc1,CC(C)(C)SCc1ccccc1,CC(C)(C)S.ClCc1ccccc1>>CC(C)(C)SCc1ccccc1,Benign and efficient preparation of thioethers by solvent-free S-alkylation of thiols with alkyl halides catalyzed by potassium fluoride on alumina,"Nguyen, Kha Ngoc; Duus, Fritz; Luu, Thi Xuan Thi","Journal of Sulfur Chemistry (2016), 37(3), 349-360","Benign and efficient preparation of thioethers by solvent-free S-alkylation of thiols with alkyl halides catalyzed by potassium fluoride on alumina | Nguyen, Kha Ngoc; Duus, Fritz; Luu, Thi Xuan Thi | Journal of Sulfur Chemistry (2016), 37(3), 349-360","75-66-1, 100-44-7",7417-73-4,,7789-23-3,,,,,,,"General/Typical Procedure: S-alkylation of thiols into corresponding thioethers by KF/Al2O3 under solvent-free reaction conditions assisted by microwave irradiation (Method B) A suitable quantity of alkyl halides (1.5 mmol) and KF/Al2O3 (0.6 g) was added to a specific test tube (h = 9 cm, d = 1.5 cm) containing the thiol (1.5 mmol). The test tube was placed into a Discover CEM microwave oven. For each of the thiols, an irradiation program was fixed to operate at power of oven (4 W), reaction temperature (50°C) and reaction time (minutes), see Table 1. After cooling, the reaction mixture was extracted with dichloromethane (4 × 15 mL). The combined extracts were filtered, washed with water until neutral, and then dried by anhydrous Na2SO4. After removal of the solvent by rotary evaporation, the remaining crude product was analyzed by GC/MS and NMR spectroscopy. 2-Benzylthio-2-methylpropane (Entry 14, Table 1). 1H NMR (CDCl3): δH = 7.20-7.36 (m, 5H), 3.77 (s, 2H), 1.36 (s, 9H). 13C NMR (CDCl3): δC = 138.61, 128.96(2C), 128.45(2C), 126.76, 42.87, 33.45, 30.92(3C). MS: m/z = 180[M]+, 124, 91, 77, 57.",1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""75-66-1"", ""smiles"": ""CC(C)(C)S""}, {""index"": 2, ""cas_rn"": ""100-44-7"", ""smiles"": ""ClCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7417-73-4"", ""yield_pct"": ""96"", ""smiles"": ""CC(C)(C)SCc1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""7789-23-3""}]",[],"green chemistry, green chemistry-catalyst, microwave irradiation (4W), solid-supported catalyst, potassium fluoride supported on alumina used as a catalyst, no solvent, alternative reaction conditions shown, catalyst prepared and used, recyclable catalyst",
31-026-CAS-4496652,31-026-CAS-4496652,Reaction_20251105_2033.rdf,Thioether formation,93,,,ClCCl.Cc1ccc(S)cc1,Cc1ccc(SCSc2ccc(C)cc2)cc1,ClCCl.Cc1ccc(S)cc1>>Cc1ccc(SCSc2ccc(C)cc2)cc1,A highly efficient heterogeneous rhodium(I)-catalyzed C-S coupling reaction of thiols with polychloroalkanes or alkyl halides under mild conditions,"Xia, Jianhui; Yao, Ruiya; Cai, Mingzhong","Applied Organometallic Chemistry (2015), 29(4), 221-225","A highly efficient heterogeneous rhodium(I)-catalyzed C-S coupling reaction of thiols with polychloroalkanes or alkyl halides under mild conditions | Xia, Jianhui; Yao, Ruiya; Cai, Mingzhong | Applied Organometallic Chemistry (2015), 29(4), 221-225","75-09-2, 106-45-6",17241-04-2,121-44-8,1350649-42-1,75-09-2,,,,MCM-41 immobilized,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""75-09-2"", ""smiles"": ""ClCCl""}, {""index"": 2, ""cas_rn"": ""106-45-6"", ""smiles"": ""Cc1ccc(S)cc1""}]","[{""index"": 1, ""cas_rn"": ""17241-04-2"", ""yield_pct"": ""93"", ""smiles"": ""Cc1ccc(SCSc2ccc(C)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""121-44-8""}]","[{""index"": 1, ""cas_rn"": ""1350649-42-1"", ""amd"": ""MCM-41 immobilized""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]","green chemistry, solid-supported catalyst, MCM-41 support used",
