reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-085-CAS-18526277,31-085-CAS-18526277,Reaction_20251110_2143 (3).rdf,Paal–Knorr synthesis,16,,,c1ccc2[nH]ccc2c1.CC(=O)C(=CC(=O)c1ccccc1)C(C)=O,CC(=O)c1c(C)oc(-c2ccccc2)c1-c1c[nH]c2ccccc12.CC(=O)C(C(C)=O)C(C(=O)c1ccccc1)c1c[nH]c2ccccc12,c1ccc2[nH]ccc2c1.CC(=O)C(=CC(=O)c1ccccc1)C(C)=O>>CC(=O)c1c(C)oc(-c2ccccc2)c1-c1c[nH]c2ccccc12.CC(=O)C(C(C)=O)C(C(=O)c1ccccc1)c1c[nH]c2ccccc12,"Reaction of electron-deficient 3-acetyl-1-arylpent-2-ene-1,4-diones as a building block of heterocycles","Kawabata, Shun; Oishi, Akihiro; Nishino, Hiroshi","Heterocycles (2017), 94(8), 1479-1505","Reaction of electron-deficient 3-acetyl-1-arylpent-2-ene-1,4-diones as a building block of heterocycles | Kawabata, Shun; Oishi, Akihiro; Nishino, Hiroshi | Heterocycles (2017), 94(8), 1479-1505","120-72-9, 89201-18-3","1316302-66-5, 1883769-19-4",,,67-56-1,,,,,,,1,1,16,80,,,,,,"{""1"": 16, ""2"": 80}","[{""index"": 1, ""cas_rn"": ""120-72-9"", ""smiles"": ""c1ccc2[nH]ccc2c1""}, {""index"": 2, ""cas_rn"": ""89201-18-3"", ""smiles"": ""CC(=O)C(=CC(=O)c1ccccc1)C(C)=O""}]","[{""index"": 1, ""cas_rn"": ""1316302-66-5"", ""yield_pct"": ""16"", ""smiles"": ""CC(=O)c1c(C)oc(-c2ccccc2)c1-c1c[nH]c2ccccc12""}, {""index"": 2, ""cas_rn"": ""1883769-19-4"", ""yield_pct"": ""80"", ""smiles"": ""CC(=O)C(C(C)=O)C(C(=O)c1ccccc1)c1c[nH]c2ccccc12""}]",[],[],"[{""index"": 1, ""cas_rn"": ""67-56-1""}]","Michael addition, alternate reaction conditions also shown",
31-571-CAS-13087499,31-571-CAS-13087499,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,88,,,Cc1ccc(C(C)C)cc2c(C)ccc1-2.CCOC(=O)C(=CC(=O)c1ccc(O)cc1)C(=O)c1ccccc1,CCOC(=O)c1c(-c2ccccc2)oc(-c2ccc(O)cc2)c1-c1cc(C)c2cc(C(C)C)ccc(C)c1-2,Cc1ccc(C(C)C)cc2c(C)ccc1-2.CCOC(=O)C(=CC(=O)c1ccc(O)cc1)C(=O)c1ccccc1>>CCOC(=O)c1c(-c2ccccc2)oc(-c2ccc(O)cc2)c1-c1cc(C)c2cc(C(C)C)ccc(C)c1-2,"One-pot synthesis of (guaiazulen-1-yl)furan derivatives from guaiazulene and 1,4-diaryl-2-butene-1,4-diones","Wang, Dao-Lin; Yu, Jia-Yi; Xu, Jiao; Dong, Zhe","Heterocycles (2013), 87(5), 1099-1108","One-pot synthesis of (guaiazulen-1-yl)furan derivatives from guaiazulene and 1,4-diaryl-2-butene-1,4-diones | Wang, Dao-Lin; Yu, Jia-Yi; Xu, Jiao; Dong, Zhe | Heterocycles (2013), 87(5), 1099-1108","489-84-9, 1316302-37-0",1447465-54-4,144-55-8,104-15-4,"75-09-2, 7732-18-5",,,,,,,2,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""489-84-9"", ""smiles"": ""Cc1ccc(C(C)C)cc2c(C)ccc1-2""}, {""index"": 2, ""cas_rn"": ""1316302-37-0"", ""smiles"": ""CCOC(=O)C(=CC(=O)c1ccc(O)cc1)C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1447465-54-4"", ""yield_pct"": ""88"", ""smiles"": ""CCOC(=O)c1c(-c2ccccc2)oc(-c2ccc(O)cc2)c1-c1cc(C)c2cc(C(C)C)ccc(C)c1-2""}]","[{""index"": 1, ""cas_rn"": ""144-55-8""}]","[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",Friedel-Crafts alkylation and Paal-Knorr cyclization,
31-571-CAS-13906504,31-571-CAS-13906504,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,86,,,CCOC(=O)C(CC(=O)c1ccccc1)C(=O)c1ccccc1,CCOC(=O)c1cc(-c2ccccc2)oc1-c1ccccc1,CCOC(=O)C(CC(=O)c1ccccc1)C(=O)c1ccccc1>>CCOC(=O)c1cc(-c2ccccc2)oc1-c1ccccc1,The Rearrangement of tert-Butylperoxides for the Construction of Polysubstituted Furans,"Zheng, Xiaojian; Lu, Shenglin; Li, Zhiping","Organic Letters (2013), 15(21), 5432-5435","The Rearrangement of tert-Butylperoxides for the Construction of Polysubstituted Furans | Zheng, Xiaojian; Lu, Shenglin; Li, Zhiping | Organic Letters (2013), 15(21), 5432-5435",29113-48-2,29113-66-4,,1493-13-6,75-05-8,,,,,,"General/Typical Procedure: Synthesis and characterization of polysubstitued furans To a dry Schlenk tube that charged with nitrogen, 1,4-dione 4 (0.2 mmol) was added, then freshly distilled CH3CN (2.0 mL) was injected through a syringe. Subsequently, TfOH (17.3 μL, 0.2 mmol) was added to the mixture, and the resulting solution was stirred at 85 °C for 1 h. Then the resulting solution was cooled to room temperature, and solvent was evaporated under vacuum, the residue was purified by flash column chromatography on silica gel (eluent: ethyl acetate/ petroleum ether). The furan 5 Ethyl 2,5-diphenylfuran-3-carboxylate (5b): 13b Isolated by flash column chromatography (ethyl acetate/petroleum ether = 1:10) in 80% yield. Yellow oil. 1H NMR (CDCl3, 400 MHz): δ 8.10 (d, J = 8.1 Hz, 2H), 7.76 (d, J = 7.5 Hz, 2H), 7.50-7.41 (m, 5H), 7.33 (t, J = 7.4 Hz, 1H), 7.11 (s, 1H), 4.35 (q, J = 7.2 Hz, 2H), 1.38 (t, J = 7.2 Hz, 3H),; 13C NMR (CDCl3, 100 MHz): δ 163.5, 156.4, 152.3, 129.7, 129.3, 128.7, 128.3, 128.1, 128.0, 123.9, 115.7, 107.9, 60.6, 14.2. Rf = 0.5",1,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""29113-48-2"", ""smiles"": ""CCOC(=O)C(CC(=O)c1ccccc1)C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""29113-66-4"", ""yield_pct"": ""86"", ""smiles"": ""CCOC(=O)c1cc(-c2ccccc2)oc1-c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""1493-13-6""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",Paal-Knorr furan synthesis,
31-571-CAS-13919785,31-571-CAS-13919785,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,85,,,Cc1ccc(C(C)C)cc2c(C)ccc1-2.CCOC(=O)C(=CC(=O)c1ccco1)C(=O)c1ccccc1,CCOC(=O)c1c(-c2ccccc2)oc(-c2ccco2)c1-c1cc(C)c2cc(C(C)C)ccc(C)c1-2,Cc1ccc(C(C)C)cc2c(C)ccc1-2.CCOC(=O)C(=CC(=O)c1ccco1)C(=O)c1ccccc1>>CCOC(=O)c1c(-c2ccccc2)oc(-c2ccco2)c1-c1cc(C)c2cc(C(C)C)ccc(C)c1-2,"One-pot synthesis of (guaiazulen-1-yl)furan derivatives from guaiazulene and 1,4-diaryl-2-butene-1,4-diones","Wang, Dao-Lin; Yu, Jia-Yi; Xu, Jiao; Dong, Zhe","Heterocycles (2013), 87(5), 1099-1108","One-pot synthesis of (guaiazulen-1-yl)furan derivatives from guaiazulene and 1,4-diaryl-2-butene-1,4-diones | Wang, Dao-Lin; Yu, Jia-Yi; Xu, Jiao; Dong, Zhe | Heterocycles (2013), 87(5), 1099-1108","489-84-9, 1422963-91-4",1447465-59-9,144-55-8,104-15-4,"75-09-2, 7732-18-5",,,,,,,2,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""489-84-9"", ""smiles"": ""Cc1ccc(C(C)C)cc2c(C)ccc1-2""}, {""index"": 2, ""cas_rn"": ""1422963-91-4"", ""smiles"": ""CCOC(=O)C(=CC(=O)c1ccco1)C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1447465-59-9"", ""yield_pct"": ""85"", ""smiles"": ""CCOC(=O)c1c(-c2ccccc2)oc(-c2ccco2)c1-c1cc(C)c2cc(C(C)C)ccc(C)c1-2""}]","[{""index"": 1, ""cas_rn"": ""144-55-8""}]","[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",Friedel-Crafts alkylation and Paal-Knorr cyclization,
31-571-CAS-15129088,31-571-CAS-15129088,Reaction_20251110_2143 (3).rdf,Paal–Knorr synthesis,5,,,COC(=O)C(=O)C(CC(=O)c1ccccc1)c1ccccc1,COC(=O)c1oc(-c2ccccc2)cc1-c1ccccc1.COC(=O)c1sc(-c2ccccc2)cc1-c1ccccc1,COC(=O)C(=O)C(CC(=O)c1ccccc1)c1ccccc1>>COC(=O)c1oc(-c2ccccc2)cc1-c1ccccc1.COC(=O)c1sc(-c2ccccc2)cc1-c1ccccc1,"Facile regiocontrolled three-step synthesis of poly-substituted furans, pyrroles, and thiophenes: Consecutive Michael addition of methyl cyanoacetate to α,β-enone, CuI-mediated aerobic oxidation, and acid-catalyzed Paal-Knorr synthesis","Kim, Se Hee; Lim, Jin Woo; Lim, Cheol Hee; Kim, Jae Nyoung","Bulletin of the Korean Chemical Society (2012), 33(2), 620-624","Facile regiocontrolled three-step synthesis of poly-substituted furans, pyrroles, and thiophenes: Consecutive Michael addition of methyl cyanoacetate to α,β-enone, CuI-mediated aerobic oxidation, and acid-catalyzed Paal-Knorr synthesis | Kim, Se Hee; Lim, Jin Woo; Lim, Cheol Hee; Kim, Jae Nyoung | Bulletin of the Korean Chemical Society (2012), 33(2), 620-624",1292310-23-6,"157585-21-2, 1148157-87-2",19172-47-5,,71-43-2,,,,,,,1,1,5,81,,,,,,"{""1"": 5, ""2"": 81}","[{""index"": 1, ""cas_rn"": ""1292310-23-6"", ""smiles"": ""COC(=O)C(=O)C(CC(=O)c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""157585-21-2"", ""yield_pct"": ""5"", ""smiles"": ""COC(=O)c1oc(-c2ccccc2)cc1-c1ccccc1""}, {""index"": 2, ""cas_rn"": ""1148157-87-2"", ""yield_pct"": ""81"", ""smiles"": ""COC(=O)c1sc(-c2ccccc2)cc1-c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""19172-47-5""}]",[],"[{""index"": 1, ""cas_rn"": ""71-43-2""}]","regioselective, Paar-Knorr type synthesis",
31-571-CAS-16947737,31-571-CAS-16947737,Reaction_20251110_2143.rdf,Paal–Knorr synthesis,99,,,COC(=O)C(CC(=O)c1ccc(C)cc1)C(=O)c1ccc(OC)cc1,COC(=O)c1cc(-c2ccc(C)cc2)oc1-c1ccc(OC)cc1,COC(=O)C(CC(=O)c1ccc(C)cc1)C(=O)c1ccc(OC)cc1>>COC(=O)c1cc(-c2ccc(C)cc2)oc1-c1ccc(OC)cc1,"Intermolecular Stetter Reactions on Morita-Baylis-Hillman Adducts: an Approach to Highly Functionalized 1,4-Dicarbonyl Compounds","Gomes, Ralph C.; Barcelos, Rosimeire C.; Rodrigues, Manoel T. Jr.; Santos, Hugo; Coelho, Fernando","ChemistrySelect (2017), 2(3), 926-930","Intermolecular Stetter Reactions on Morita-Baylis-Hillman Adducts: an Approach to Highly Functionalized 1,4-Dicarbonyl Compounds | Gomes, Ralph C.; Barcelos, Rosimeire C.; Rodrigues, Manoel T. Jr.; Santos, Hugo; Coelho, Fernando | ChemistrySelect (2017), 2(3), 926-930",2094807-10-8,1801961-09-0,,104-15-4,108-88-3,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""2094807-10-8"", ""smiles"": ""COC(=O)C(CC(=O)c1ccc(C)cc1)C(=O)c1ccc(OC)cc1""}]","[{""index"": 1, ""cas_rn"": ""1801961-09-0"", ""yield_pct"": ""99"", ""smiles"": ""COC(=O)c1cc(-c2ccc(C)cc2)oc1-c1ccc(OC)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]","molecular sieves used, overall yield 65-70%",
31-571-CAS-16947738,31-571-CAS-16947738,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,90,,,COC(=O)C(CC(=O)c1ccccc1)C(=O)c1ccccc1,COC(=O)c1cc(-c2ccccc2)oc1-c1ccccc1,COC(=O)C(CC(=O)c1ccccc1)C(=O)c1ccccc1>>COC(=O)c1cc(-c2ccccc2)oc1-c1ccccc1,"Intermolecular Stetter Reactions on Morita-Baylis-Hillman Adducts: an Approach to Highly Functionalized 1,4-Dicarbonyl Compounds","Gomes, Ralph C.; Barcelos, Rosimeire C.; Rodrigues, Manoel T. Jr.; Santos, Hugo; Coelho, Fernando","ChemistrySelect (2017), 2(3), 926-930","Intermolecular Stetter Reactions on Morita-Baylis-Hillman Adducts: an Approach to Highly Functionalized 1,4-Dicarbonyl Compounds | Gomes, Ralph C.; Barcelos, Rosimeire C.; Rodrigues, Manoel T. Jr.; Santos, Hugo; Coelho, Fernando | ChemistrySelect (2017), 2(3), 926-930",90904-37-3,84302-12-5,,104-15-4,108-88-3,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""90904-37-3"", ""smiles"": ""COC(=O)C(CC(=O)c1ccccc1)C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""84302-12-5"", ""yield_pct"": ""90"", ""smiles"": ""COC(=O)c1cc(-c2ccccc2)oc1-c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]","molecular sieves used, overall yield 65-70%",
31-571-CAS-16947739,31-571-CAS-16947739,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,87,,,COC(=O)C(CC(=O)c1ccco1)C(=O)c1ccccc1,COC(=O)c1cc(-c2ccco2)oc1-c1ccccc1,COC(=O)C(CC(=O)c1ccco1)C(=O)c1ccccc1>>COC(=O)c1cc(-c2ccco2)oc1-c1ccccc1,"Intermolecular Stetter Reactions on Morita-Baylis-Hillman Adducts: an Approach to Highly Functionalized 1,4-Dicarbonyl Compounds","Gomes, Ralph C.; Barcelos, Rosimeire C.; Rodrigues, Manoel T. Jr.; Santos, Hugo; Coelho, Fernando","ChemistrySelect (2017), 2(3), 926-930","Intermolecular Stetter Reactions on Morita-Baylis-Hillman Adducts: an Approach to Highly Functionalized 1,4-Dicarbonyl Compounds | Gomes, Ralph C.; Barcelos, Rosimeire C.; Rodrigues, Manoel T. Jr.; Santos, Hugo; Coelho, Fernando | ChemistrySelect (2017), 2(3), 926-930",2094806-94-5,2094807-22-2,,104-15-4,108-88-3,,,,,,,1,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""2094806-94-5"", ""smiles"": ""COC(=O)C(CC(=O)c1ccco1)C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2094807-22-2"", ""yield_pct"": ""87"", ""smiles"": ""COC(=O)c1cc(-c2ccco2)oc1-c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]","molecular sieves used, overall yield 65-70%",
31-571-CAS-17939773,31-571-CAS-17939773,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,84,,,CCC(=O)C(C)C1C(=O)CCCC1=O,CCc1oc2c(c1C)C(=O)CCC2,CCC(=O)C(C)C1C(=O)CCCC1=O>>CCc1oc2c(c1C)C(=O)CCC2,Paal-Knorr Furan Synthesis Using TiCl4 as Dehydrating Agent: A Concise Furan Synthesis from α-Haloketones and β-Dicarbonyl Compounds,"Luo, Juan; Lu, Dan; Peng, Yi; Tang, Qiang","Asian Journal of Organic Chemistry (2017), 6(11), 1546-1550","Paal-Knorr Furan Synthesis Using TiCl4 as Dehydrating Agent: A Concise Furan Synthesis from α-Haloketones and β-Dicarbonyl Compounds | Luo, Juan; Lu, Dan; Peng, Yi; Tang, Qiang | Asian Journal of Organic Chemistry (2017), 6(11), 1546-1550",1983205-45-3,2147679-92-1,"7550-45-0, 12125-02-9",,"108-88-3, 7732-18-5",,,,,,,2,1,84,,,,,,,"{""1"": 84}","[{""index"": 1, ""cas_rn"": ""1983205-45-3"", ""smiles"": ""CCC(=O)C(C)C1C(=O)CCCC1=O""}]","[{""index"": 1, ""cas_rn"": ""2147679-92-1"", ""yield_pct"": ""84"", ""smiles"": ""CCc1oc2c(c1C)C(=O)CCC2""}]","[{""index"": 1, ""cas_rn"": ""7550-45-0""}, {""index"": 2, ""cas_rn"": ""12125-02-9""}]",[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","Paal-Knorr synthesis, optimization study in stage 1, optimized on solvent, agent and molar ratio of reactant to agent in stage 1",
31-571-CAS-17939774,31-571-CAS-17939774,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,90,,,CC(=O)C(C)C1C(=O)CCCC1=O,Cc1oc2c(c1C)C(=O)CCC2,CC(=O)C(C)C1C(=O)CCCC1=O>>Cc1oc2c(c1C)C(=O)CCC2,Paal-Knorr Furan Synthesis Using TiCl4 as Dehydrating Agent: A Concise Furan Synthesis from α-Haloketones and β-Dicarbonyl Compounds,"Luo, Juan; Lu, Dan; Peng, Yi; Tang, Qiang","Asian Journal of Organic Chemistry (2017), 6(11), 1546-1550","Paal-Knorr Furan Synthesis Using TiCl4 as Dehydrating Agent: A Concise Furan Synthesis from α-Haloketones and β-Dicarbonyl Compounds | Luo, Juan; Lu, Dan; Peng, Yi; Tang, Qiang | Asian Journal of Organic Chemistry (2017), 6(11), 1546-1550",90926-47-9,61190-45-2,"7550-45-0, 12125-02-9",,"108-88-3, 7732-18-5",,,,,,,2,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""90926-47-9"", ""smiles"": ""CC(=O)C(C)C1C(=O)CCCC1=O""}]","[{""index"": 1, ""cas_rn"": ""61190-45-2"", ""yield_pct"": ""90"", ""smiles"": ""Cc1oc2c(c1C)C(=O)CCC2""}]","[{""index"": 1, ""cas_rn"": ""7550-45-0""}, {""index"": 2, ""cas_rn"": ""12125-02-9""}]",[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",Paal-Knorr synthesis,
31-571-CAS-17939775,31-571-CAS-17939775,Reaction_20251110_2143 (3).rdf,Paal–Knorr synthesis,75,,,CCCCC(=O)C(CCC)C1C(=O)CCCC1=O,CCCCc1oc2c(c1CCC)C(=O)CCC2,CCCCC(=O)C(CCC)C1C(=O)CCCC1=O>>CCCCc1oc2c(c1CCC)C(=O)CCC2,Paal-Knorr Furan Synthesis Using TiCl4 as Dehydrating Agent: A Concise Furan Synthesis from α-Haloketones and β-Dicarbonyl Compounds,"Luo, Juan; Lu, Dan; Peng, Yi; Tang, Qiang","Asian Journal of Organic Chemistry (2017), 6(11), 1546-1550","Paal-Knorr Furan Synthesis Using TiCl4 as Dehydrating Agent: A Concise Furan Synthesis from α-Haloketones and β-Dicarbonyl Compounds | Luo, Juan; Lu, Dan; Peng, Yi; Tang, Qiang | Asian Journal of Organic Chemistry (2017), 6(11), 1546-1550",1983205-46-4,2147679-93-2,"7550-45-0, 12125-02-9",,"108-88-3, 7732-18-5",,,,,,,2,1,75,,,,,,,"{""1"": 75}","[{""index"": 1, ""cas_rn"": ""1983205-46-4"", ""smiles"": ""CCCCC(=O)C(CCC)C1C(=O)CCCC1=O""}]","[{""index"": 1, ""cas_rn"": ""2147679-93-2"", ""yield_pct"": ""75"", ""smiles"": ""CCCCc1oc2c(c1CCC)C(=O)CCC2""}]","[{""index"": 1, ""cas_rn"": ""7550-45-0""}, {""index"": 2, ""cas_rn"": ""12125-02-9""}]",[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",Paal-Knorr synthesis,
31-571-CAS-17939776,31-571-CAS-17939776,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,80,,,CC(=O)C(C(C)=O)C1CCCCC1=O,CC(=O)c1c(C)oc2c1CCCC2,CC(=O)C(C(C)=O)C1CCCCC1=O>>CC(=O)c1c(C)oc2c1CCCC2,Paal-Knorr Furan Synthesis Using TiCl4 as Dehydrating Agent: A Concise Furan Synthesis from α-Haloketones and β-Dicarbonyl Compounds,"Luo, Juan; Lu, Dan; Peng, Yi; Tang, Qiang","Asian Journal of Organic Chemistry (2017), 6(11), 1546-1550","Paal-Knorr Furan Synthesis Using TiCl4 as Dehydrating Agent: A Concise Furan Synthesis from α-Haloketones and β-Dicarbonyl Compounds | Luo, Juan; Lu, Dan; Peng, Yi; Tang, Qiang | Asian Journal of Organic Chemistry (2017), 6(11), 1546-1550",71041-29-7,71041-33-3,"7550-45-0, 12125-02-9",,"108-88-3, 7732-18-5",,,,,,,2,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""71041-29-7"", ""smiles"": ""CC(=O)C(C(C)=O)C1CCCCC1=O""}]","[{""index"": 1, ""cas_rn"": ""71041-33-3"", ""yield_pct"": ""80"", ""smiles"": ""CC(=O)c1c(C)oc2c1CCCC2""}]","[{""index"": 1, ""cas_rn"": ""7550-45-0""}, {""index"": 2, ""cas_rn"": ""12125-02-9""}]",[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",Paal-Knorr synthesis,
31-571-CAS-17939777,31-571-CAS-17939777,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,79,,,O=C1CCCCC1C(C(=O)c1ccccc1)C(=O)c1ccccc1,O=C(c1ccccc1)c1c(-c2ccccc2)oc2c1CCCC2,O=C1CCCCC1C(C(=O)c1ccccc1)C(=O)c1ccccc1>>O=C(c1ccccc1)c1c(-c2ccccc2)oc2c1CCCC2,Paal-Knorr Furan Synthesis Using TiCl4 as Dehydrating Agent: A Concise Furan Synthesis from α-Haloketones and β-Dicarbonyl Compounds,"Luo, Juan; Lu, Dan; Peng, Yi; Tang, Qiang","Asian Journal of Organic Chemistry (2017), 6(11), 1546-1550","Paal-Knorr Furan Synthesis Using TiCl4 as Dehydrating Agent: A Concise Furan Synthesis from α-Haloketones and β-Dicarbonyl Compounds | Luo, Juan; Lu, Dan; Peng, Yi; Tang, Qiang | Asian Journal of Organic Chemistry (2017), 6(11), 1546-1550",1983205-38-4,1638188-43-8,"7550-45-0, 12125-02-9",,"108-88-3, 7732-18-5",,,,,,,2,1,79,,,,,,,"{""1"": 79}","[{""index"": 1, ""cas_rn"": ""1983205-38-4"", ""smiles"": ""O=C1CCCCC1C(C(=O)c1ccccc1)C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1638188-43-8"", ""yield_pct"": ""79"", ""smiles"": ""O=C(c1ccccc1)c1c(-c2ccccc2)oc2c1CCCC2""}]","[{""index"": 1, ""cas_rn"": ""7550-45-0""}, {""index"": 2, ""cas_rn"": ""12125-02-9""}]",[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",Paal-Knorr synthesis,
31-571-CAS-17939778,31-571-CAS-17939778,Reaction_20251110_2143 (3).rdf,Paal–Knorr synthesis,76,,,O=C1CCCCC1C1C(=O)CCC1=O,O=C1CCc2oc3c(c21)CCCC3,O=C1CCCCC1C1C(=O)CCC1=O>>O=C1CCc2oc3c(c21)CCCC3,Paal-Knorr Furan Synthesis Using TiCl4 as Dehydrating Agent: A Concise Furan Synthesis from α-Haloketones and β-Dicarbonyl Compounds,"Luo, Juan; Lu, Dan; Peng, Yi; Tang, Qiang","Asian Journal of Organic Chemistry (2017), 6(11), 1546-1550","Paal-Knorr Furan Synthesis Using TiCl4 as Dehydrating Agent: A Concise Furan Synthesis from α-Haloketones and β-Dicarbonyl Compounds | Luo, Juan; Lu, Dan; Peng, Yi; Tang, Qiang | Asian Journal of Organic Chemistry (2017), 6(11), 1546-1550",2147679-99-8,2147679-94-3,"7550-45-0, 12125-02-9",,"108-88-3, 7732-18-5",,,,,,,2,1,76,,,,,,,"{""1"": 76}","[{""index"": 1, ""cas_rn"": ""2147679-99-8"", ""smiles"": ""O=C1CCCCC1C1C(=O)CCC1=O""}]","[{""index"": 1, ""cas_rn"": ""2147679-94-3"", ""yield_pct"": ""76"", ""smiles"": ""O=C1CCc2oc3c(c21)CCCC3""}]","[{""index"": 1, ""cas_rn"": ""7550-45-0""}, {""index"": 2, ""cas_rn"": ""12125-02-9""}]",[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",Paal-Knorr synthesis,
31-571-CAS-17939779,31-571-CAS-17939779,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,83,,,O=C1CCCC1C1C(=O)CCCC1=O,O=C1CCCc2oc3c(c21)CCC3,O=C1CCCC1C1C(=O)CCCC1=O>>O=C1CCCc2oc3c(c21)CCC3,Paal-Knorr Furan Synthesis Using TiCl4 as Dehydrating Agent: A Concise Furan Synthesis from α-Haloketones and β-Dicarbonyl Compounds,"Luo, Juan; Lu, Dan; Peng, Yi; Tang, Qiang","Asian Journal of Organic Chemistry (2017), 6(11), 1546-1550","Paal-Knorr Furan Synthesis Using TiCl4 as Dehydrating Agent: A Concise Furan Synthesis from α-Haloketones and β-Dicarbonyl Compounds | Luo, Juan; Lu, Dan; Peng, Yi; Tang, Qiang | Asian Journal of Organic Chemistry (2017), 6(11), 1546-1550",24065-84-7,1983205-35-1,"7550-45-0, 12125-02-9",,"108-88-3, 7732-18-5",,,,,,,2,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""24065-84-7"", ""smiles"": ""O=C1CCCC1C1C(=O)CCCC1=O""}]","[{""index"": 1, ""cas_rn"": ""1983205-35-1"", ""yield_pct"": ""83"", ""smiles"": ""O=C1CCCc2oc3c(c21)CCC3""}]","[{""index"": 1, ""cas_rn"": ""7550-45-0""}, {""index"": 2, ""cas_rn"": ""12125-02-9""}]",[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",Paal-Knorr synthesis,
