reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-001-CAS-14203887,31-001-CAS-14203887,Reaction_20251106_1107.rdf,Anhydride coupling,70,,,CCCCN.O=C1CC(CC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O1,CCCCN1C(=O)CC(CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=O,CCCCN.O=C1CC(CC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O1>>CCCCN1C(=O)CC(CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=O,"New succinamic acids, -γ-lactones, and -succinimides from (3-perfluoroalkyl-2-iodoalkyl)succinic acid anhydrides and amines","Brace, Neal O.; Mull, Steven G.","Journal of Fluorine Chemistry (2006), 127(1), 108-125","New succinamic acids, -γ-lactones, and -succinimides from (3-perfluoroalkyl-2-iodoalkyl)succinic acid anhydrides and amines | Brace, Neal O.; Mull, Steven G. | Journal of Fluorine Chemistry (2006), 127(1), 108-125","109-73-9, 674786-55-1",915798-04-8,,,"67-66-3, 108-88-3",,,,,,,2,1,70,,,,,,,"{""1"": 70}","[{""index"": 1, ""cas_rn"": ""109-73-9"", ""smiles"": ""CCCCN""}, {""index"": 2, ""cas_rn"": ""674786-55-1"", ""smiles"": ""O=C1CC(CC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O1""}]","[{""index"": 1, ""cas_rn"": ""915798-04-8"", ""yield_pct"": ""70"", ""smiles"": ""CCCCN1C(=O)CC(CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=O""}]",[],[],"[{""index"": 1, ""cas_rn"": ""67-66-3""}, {""index"": 2, ""cas_rn"": ""108-88-3""}]","Dean-Stark trap used in stage 2, other product also detected",
31-366-CAS-4299388,31-366-CAS-4299388,Reaction_20251106_1106 (2).rdf,Anhydride coupling,81,,,NCCc1ccccc1.COc1ccc(-c2cc3[nH]c(=O)oc(=O)c3s2)cc1,COc1ccc(-c2cc(NC(=O)NCCc3ccccc3)c(C(=O)O)s2)cc1,NCCc1ccccc1.COc1ccc(-c2cc3[nH]c(=O)oc(=O)c3s2)cc1>>COc1ccc(-c2cc(NC(=O)NCCc3ccccc3)c(C(=O)O)s2)cc1,Solution-phase parallel synthesis of a 1140-member ureidothiophene carboxylic acid library,"Le Foulon, Francois-Xavier; Braud, Emmanuelle; Fabis, Frederic; Lancelot, Jean-Charles; Rault, Sylvain","Journal of Combinatorial Chemistry (2005), 7(2), 253-257","Solution-phase parallel synthesis of a 1140-member ureidothiophene carboxylic acid library | Le Foulon, Francois-Xavier; Braud, Emmanuelle; Fabis, Frederic; Lancelot, Jean-Charles; Rault, Sylvain | Journal of Combinatorial Chemistry (2005), 7(2), 253-257","64-04-0, 649757-42-6",845864-67-7,7647-01-0,,7732-18-5,,,,,,"General/Typical Procedure: General procedure for parallel synthesis of ureidothiophene carboxylic acid library: In a typical run, we realized the reactions with 8 thiaisatoic anhydrides A{1-19} and 10 amines B{1-60}. In a crystallizing dish intended to one selected amine, we disposed 1 mmole of each of the eight anhydrides in 8 glass jars. Water (10 ml) was added to give an aqueous suspension of thiaisatoic anhydride and efficient magnetic stirring was performed. The addition of 2.2 mmoles of primary or secondary amines allowed the quick apparition of a solution. Magnetic stirring was pursued for 2 hours. About 5ml of a 37% hydrochloric acid solution were then added, the precipitate which was formed was filtered off and washed with water to give ureidothiophene carboxylic acids. Analysis by 1H NMR and LC/MS identified successful reaction. Carbonylaminothiophene-2-carboxylic acid A7B5 Yield: 81%",2,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""64-04-0"", ""smiles"": ""NCCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""649757-42-6"", ""smiles"": ""COc1ccc(-c2cc3[nH]c(=O)oc(=O)c3s2)cc1""}]","[{""index"": 1, ""cas_rn"": ""845864-67-7"", ""yield_pct"": ""81"", ""smiles"": ""COc1ccc(-c2cc(NC(=O)NCCc3ccccc3)c(C(=O)O)s2)cc1""}]","[{""index"": 1, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","combinatorial, solution phase synthesis",
31-366-CAS-4322491,31-366-CAS-4322491,Reaction_20251106_1106.rdf,Anhydride coupling,97,,,C[Si](C)(C)N[Si](C)(C)C.O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,C[Si](C)(C)N1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N([Si](C)(C)C)C4=O)cc2C1=O,C[Si](C)(C)N[Si](C)(C)C.O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O>>C[Si](C)(C)N1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N([Si](C)(C)C)C4=O)cc2C1=O,"Reaction of Anhydrides of Mono-, Di-, and Tetracarboxylic Acids with Hexamethyldisilazane: A New Method for Synthesis of N-Trimethylsilylamides and -Imides","Basenko, S. V.; Voronkov, M. G.","Doklady Chemistry (Translation of the chemistry section of Doklady Akademii Nauk) (2003), 389(1-3), 51-53","Reaction of Anhydrides of Mono-, Di-, and Tetracarboxylic Acids with Hexamethyldisilazane: A New Method for Synthesis of N-Trimethylsilylamides and -Imides | Basenko, S. V.; Voronkov, M. G. | Doklady Chemistry (Translation of the chemistry section of Doklady Akademii Nauk) (2003), 389(1-3), 51-53","999-97-3, 2421-28-5",587023-73-2,,,,,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""999-97-3"", ""smiles"": ""C[Si](C)(C)N[Si](C)(C)C""}, {""index"": 2, ""cas_rn"": ""2421-28-5"", ""smiles"": ""O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O""}]","[{""index"": 1, ""cas_rn"": ""587023-73-2"", ""yield_pct"": ""97"", ""smiles"": ""C[Si](C)(C)N1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N([Si](C)(C)C)C4=O)cc2C1=O""}]",[],[],[],solvent and reaction conditions not specified,
31-366-CAS-4333831,31-366-CAS-4333831,Reaction_20251106_1106.rdf,Anhydride coupling,92,,,CC(=O)OC(C)=O.CC(=NNC(=O)c1ccccc1)c1cn(S(=O)(=O)c2ccc(C)cc2)c2cc(C)ccc12,CC(=O)N1N=C(c2ccccc2)OC1(C)c1cn(S(=O)(=O)c2ccc(C)cc2)c2cc(C)ccc12,CC(=O)OC(C)=O.CC(=NNC(=O)c1ccccc1)c1cn(S(=O)(=O)c2ccc(C)cc2)c2cc(C)ccc12>>CC(=O)N1N=C(c2ccccc2)OC1(C)c1cn(S(=O)(=O)c2ccc(C)cc2)c2cc(C)ccc12,"Microwave-assisted combinatorial synthesis of 2-alkyl-2-(N-arylsulfonylindol-3-yl)-3-N-acyl-5-aryl-1,3,4-oxadiazolines as anti-HIV-1 agents","Che, Zhi-Ping; Huang, Ning; Yu, Xiang; Yang, Liu-Meng; Ran, Jun-Qiang; Zhi, Xiaoyan; Xu, Hui; Zheng, Yong-Tang","Combinatorial Chemistry & High Throughput Screening (2013), 16(5), 400-407","Microwave-assisted combinatorial synthesis of 2-alkyl-2-(N-arylsulfonylindol-3-yl)-3-N-acyl-5-aryl-1,3,4-oxadiazolines as anti-HIV-1 agents | Che, Zhi-Ping; Huang, Ning; Yu, Xiang; Yang, Liu-Meng; Ran, Jun-Qiang; Zhi, Xiaoyan; Xu, Hui; Zheng, Yong-Tang | Combinatorial Chemistry & High Throughput Screening (2013), 16(5), 400-407","108-24-7, 1356239-38-7",1448331-86-9,,,,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""108-24-7"", ""smiles"": ""CC(=O)OC(C)=O""}, {""index"": 2, ""cas_rn"": ""1356239-38-7"", ""smiles"": ""CC(=NNC(=O)c1ccccc1)c1cn(S(=O)(=O)c2ccc(C)cc2)c2cc(C)ccc12""}]","[{""index"": 1, ""cas_rn"": ""1448331-86-9"", ""yield_pct"": ""92"", ""smiles"": ""CC(=O)N1N=C(c2ccccc2)OC1(C)c1cn(S(=O)(=O)c2ccc(C)cc2)c2cc(C)ccc12""}]",[],[],[],"combinatorial, microwave irradiation (120W), no solvent, sealed tube used, no experimental detail",
31-366-CAS-4346647,31-366-CAS-4346647,Reaction_20251106_1106.rdf,Anhydride coupling,94,,,CC(=O)OC(C)=O.Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1,CC(=O)N(Cc1ccccc1)S(=O)(=O)c1ccc(C)cc1,CC(=O)OC(C)=O.Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1>>CC(=O)N(Cc1ccccc1)S(=O)(=O)c1ccc(C)cc1,A new and efficient method for the facile synthesis of N-acyl sulfonamides under Lewis acid catalysis,"Reddy, Chada Raji; Mahipal, Bodugam; Yaragorla, Srinivasa Rao","Tetrahedron Letters (2007), 48(42), 7528-7532","A new and efficient method for the facile synthesis of N-acyl sulfonamides under Lewis acid catalysis | Reddy, Chada Raji; Mahipal, Bodugam; Yaragorla, Srinivasa Rao | Tetrahedron Letters (2007), 48(42), 7528-7532","108-24-7, 1576-37-0",121618-47-1,,7646-85-7,,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""108-24-7"", ""smiles"": ""CC(=O)OC(C)=O""}, {""index"": 2, ""cas_rn"": ""1576-37-0"", ""smiles"": ""Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""121618-47-1"", ""yield_pct"": ""94"", ""smiles"": ""CC(=O)N(Cc1ccccc1)S(=O)(=O)c1ccc(C)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""7646-85-7""}]",[],no solvent,
31-366-CAS-4363810,31-366-CAS-4363810,Reaction_20251106_1106 (1).rdf,Anhydride coupling,91,,,CCC(=O)OC(=O)CC.CS(=O)(=O)NCc1ccccc1,CCC(=O)N(Cc1ccccc1)S(C)(=O)=O,CCC(=O)OC(=O)CC.CS(=O)(=O)NCc1ccccc1>>CCC(=O)N(Cc1ccccc1)S(C)(=O)=O,A novel and efficient method for N-acylation of sulfonamides and carbamates: Their biological evaluation towards anti Malassezia activity,"Thulam, Vijaya Kumar; Kotte, Subhash Chandra Bose; Sanjay Kumar, H.; Murali, P. M.; Mukkanti, K.; Mainker, Prathama S.","Journal of Pharmacy Research (Gurgaon, India) (2013), 7(2), 195-199","A novel and efficient method for N-acylation of sulfonamides and carbamates: Their biological evaluation towards anti Malassezia activity | Thulam, Vijaya Kumar; Kotte, Subhash Chandra Bose; Sanjay Kumar, H.; Murali, P. M.; Mukkanti, K.; Mainker, Prathama S. | Journal of Pharmacy Research (Gurgaon, India) (2013), 7(2), 195-199","123-62-6, 3989-45-5",957407-43-1,,7790-86-5,,,,,,,,1,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""123-62-6"", ""smiles"": ""CCC(=O)OC(=O)CC""}, {""index"": 2, ""cas_rn"": ""3989-45-5"", ""smiles"": ""CS(=O)(=O)NCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""957407-43-1"", ""yield_pct"": ""91"", ""smiles"": ""CCC(=O)N(Cc1ccccc1)S(C)(=O)=O""}]",[],"[{""index"": 1, ""cas_rn"": ""7790-86-5""}]",[],no solvent,
31-366-CAS-4392394,31-366-CAS-4392394,Reaction_20251106_1106 (1).rdf,Anhydride coupling,90,,,O=C(OC(=O)C(F)(F)F)C(F)(F)F.Cc1cc(C)cc(Oc2cc3c(cc2N)NC(=O)CCN3CCc2ccccc2)c1,Cc1cc(C)cc(Oc2cc3c(cc2NC(=O)C(F)(F)F)NC(=O)CCN3CCc2ccccc2)c1,O=C(OC(=O)C(F)(F)F)C(F)(F)F.Cc1cc(C)cc(Oc2cc3c(cc2N)NC(=O)CCN3CCc2ccccc2)c1>>Cc1cc(C)cc(Oc2cc3c(cc2NC(=O)C(F)(F)F)NC(=O)CCN3CCc2ccccc2)c1,"Solution-Phase Parallel Synthesis of Diverse 1,5-Benzodiazepin-2-ones","Zhao, Hai-Yan; Liu, Gang","Journal of Combinatorial Chemistry (2007), 9(6), 1164-1176","Solution-Phase Parallel Synthesis of Diverse 1,5-Benzodiazepin-2-ones | Zhao, Hai-Yan; Liu, Gang | Journal of Combinatorial Chemistry (2007), 9(6), 1164-1176","407-25-0, 954380-82-6",954380-84-8,,,75-09-2,,,,,,"General/Typical Procedure: Method 2. To a solution of 0.10 mmol of 8 in 5 mL of anhydrous DCM, 0.12 mmol of different acylating reagents (anhydride, isocyanate, or isothiocyanate) were added. The reaction mixture was stirred mechanically on an H + P Labortechnik parallel synthesizer at 45 °C for at least 4 h. The solvent then was evaporated in vacuo to obtain the crude product. The final products were characterized after chromatographic purification on silica gel. The yields ranged from 70 to 90%. N-[8-(3,5-Dimethyl-phenoxy)-4-oxo-1-phenethyl-2,3,4,5-tetrahydro-1H-benzo[b][1,4]diazepin-7-yl]-2,2,2-trifluoroacetamide. 1H NMR (400 MHz, DMSO-d6): δ 2.191 (s, 6H), 2.357 (t, 2H, J = 6.6 Hz), 2.637 (t, 2H, J = 7.2 Hz), 3.130 (t, 2H, J = 7.2 Hz), 3.475 (t, 2H, J = 6.6 Hz), 6.618 (s, 2H), 6.631 (s, 1H), 6.779 (s, 1H), 6.967-6.984 (m, 2H), 7.008 (s, 1H), 7.154-7.215 (m, 3H), 9.495 (s, 1H), 10.852 (s, 1H). HPLC purity 99.9%; HRMS (M + H+): found: 498.2020, calcd: 498.2005.",1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""407-25-0"", ""smiles"": ""O=C(OC(=O)C(F)(F)F)C(F)(F)F""}, {""index"": 2, ""cas_rn"": ""954380-82-6"", ""smiles"": ""Cc1cc(C)cc(Oc2cc3c(cc2N)NC(=O)CCN3CCc2ccccc2)c1""}]","[{""index"": 1, ""cas_rn"": ""954380-84-8"", ""yield_pct"": ""90"", ""smiles"": ""Cc1cc(C)cc(Oc2cc3c(cc2NC(=O)C(F)(F)F)NC(=O)CCN3CCc2ccccc2)c1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-366-CAS-4403176,31-366-CAS-4403176,Reaction_20251106_1107.rdf,Anhydride coupling,71,,,CCCCN.CC(=O)OC(C)=O,CCCCNC(C)=O,CCCCN.CC(=O)OC(C)=O>>CCCCNC(C)=O,Mild and eco-friendly chemoselective acylation of amines in aqueous medium,"Naik, Sarala; Bhattacharjya, Gitalee; Kavala, Veerababu Rao; Patel, Bhisma K.","ARKIVOC (Gainesville, FL, United States) (2004), (1), 55-63","Mild and eco-friendly chemoselective acylation of amines in aqueous medium | Naik, Sarala; Bhattacharjya, Gitalee; Kavala, Veerababu Rao; Patel, Bhisma K. | ARKIVOC (Gainesville, FL, United States) (2004), (1), 55-63","109-73-9, 108-24-7",1119-49-9,"7647-01-0, 144-55-8",,7732-18-5,,,,,,,2,1,71,,,,,,,"{""1"": 71}","[{""index"": 1, ""cas_rn"": ""109-73-9"", ""smiles"": ""CCCCN""}, {""index"": 2, ""cas_rn"": ""108-24-7"", ""smiles"": ""CC(=O)OC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""1119-49-9"", ""yield_pct"": ""71"", ""smiles"": ""CCCCNC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""7647-01-0""}, {""index"": 2, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","chemoselective, green chemistry",
31-366-CAS-440815,31-366-CAS-440815,Reaction_20251106_1107.rdf,Anhydride coupling,70,,,CCNC.O=c1[nH]c2cc(-c3ccc(Cl)cc3)sc2c(=O)o1,CCN(C)C(=O)Nc1cc(-c2ccc(Cl)cc2)sc1C(=O)O,CCNC.O=c1[nH]c2cc(-c3ccc(Cl)cc3)sc2c(=O)o1>>CCN(C)C(=O)Nc1cc(-c2ccc(Cl)cc2)sc1C(=O)O,Solution-phase parallel synthesis of a 1140-member ureidothiophene carboxylic acid library,"Le Foulon, Francois-Xavier; Braud, Emmanuelle; Fabis, Frederic; Lancelot, Jean-Charles; Rault, Sylvain","Journal of Combinatorial Chemistry (2005), 7(2), 253-257","Solution-phase parallel synthesis of a 1140-member ureidothiophene carboxylic acid library | Le Foulon, Francois-Xavier; Braud, Emmanuelle; Fabis, Frederic; Lancelot, Jean-Charles; Rault, Sylvain | Journal of Combinatorial Chemistry (2005), 7(2), 253-257","624-78-2, 649757-39-1",845866-03-7,7647-01-0,,7732-18-5,,,,,,"General/Typical Procedure: General procedure for parallel synthesis of ureidothiophene carboxylic acid library: In a typical run, we realized the reactions with 8 thiaisatoic anhydrides A{1-19} and 10 amines B{1-60}. In a crystallizing dish intended to one selected amine, we disposed 1 mmole of each of the eight anhydrides in 8 glass jars. Water (10 ml) was added to give an aqueous suspension of thiaisatoic anhydride and efficient magnetic stirring was performed. The addition of 2.2 mmoles of primary or secondary amines allowed the quick apparition of a solution. Magnetic stirring was pursued for 2 hours. About 5ml of a 37% hydrochloric acid solution were then added, the precipitate which was formed was filtered off and washed with water to give ureidothiophene carboxylic acids. Analysis by 1H NMR and LC/MS identified successful reaction. compd A14B50 m/z: 338.61 ESI+: 338.92 ESI-: 336.93",2,1,70,,,,,,,"{""1"": 70}","[{""index"": 1, ""cas_rn"": ""624-78-2"", ""smiles"": ""CCNC""}, {""index"": 2, ""cas_rn"": ""649757-39-1"", ""smiles"": ""O=c1[nH]c2cc(-c3ccc(Cl)cc3)sc2c(=O)o1""}]","[{""index"": 1, ""cas_rn"": ""845866-03-7"", ""yield_pct"": ""70"", ""smiles"": ""CCN(C)C(=O)Nc1cc(-c2ccc(Cl)cc2)sc1C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","combinatorial, solution phase synthesis",
31-366-CAS-4413781,31-366-CAS-4413781,Reaction_20251106_1106.rdf,Anhydride coupling,96,,,Cc1ccc(S(=O)(=O)NN)cc1.CCCCCC(=O)OC(=O)CCCCC,CCCCCC(=O)N(N)S(=O)(=O)c1ccc(C)cc1,Cc1ccc(S(=O)(=O)NN)cc1.CCCCCC(=O)OC(=O)CCCCC>>CCCCCC(=O)N(N)S(=O)(=O)c1ccc(C)cc1,4-Aminopyridine Catalyzed Direct and Regioselective Acylation of N-Tosylhydrazide,"Namba, Kosuke; Shoji, Isamu; Nishizawa, Mugio; Tanino, Keiji","Organic Letters (2009), 11(21), 4970-4973","4-Aminopyridine Catalyzed Direct and Regioselective Acylation of N-Tosylhydrazide | Namba, Kosuke; Shoji, Isamu; Nishizawa, Mugio; Tanino, Keiji | Organic Letters (2009), 11(21), 4970-4973","1576-35-8, 2051-49-2",1192307-47-3,"121-44-8, 144-55-8",504-24-5,"75-09-2, 7732-18-5",,,,,,"General/Typical Procedure: N,N-hexanoyltosylhydrazide (4): general procedure of acylation with an acid anhydride To a solution of N-tosylhydrazide 3 (50 mg, 0.27 mmol) in dichloromethane (1.3 mL) were added triethylamine (56 mL, 0.40 mmol) and 4-aminopyridine (5.0 mg, 0.40 mmol). The mixture was cooled to 0 °C, and acetic anhydride (28 mL, 0.29 mmol) was added. The mixture was stirred for 30 min at 0 °C, quenched with sat. aq. solution of NaHCO3, and extracted with dichloromethane (5 mL x 2). The combined organic layers were dried over anhydrous MgSO4, filtered, and concentrated under reduced pressure. The residue was purified by silica gel flash column chromatography (elution with hexane/ethyl acetate = 10/1 to 3/1) to give 8 (74 mg, 96%) as white crystals. N,N-hexanoyltosylhydrazide (4): white crystals. mp 91 °C (recrystalized from hexane-ethyl acetate); IR (neat) 3389, 3315, 2957, 2931, 2871, 1689, 1453, 1349, 1168, 1134, 913, cm-1; 1HNMR (500 MHz, CDCl3) δ 7.89 (d, J = 8.0 Hz, 2H), 7.33 (d, J = 8.0 Hz, 2H), 2.72 (t, J = 7.5 Hz, 2H), 2.44 (s, 3H), 1.59 (quint, J = 7.5 Hz, 2H), 1.23-1.33 (m, 4H), 0.87 (t, J = 7.5 Hz, 3H); 1H NMR (500 MHz, DMSO-d6) δ 7.84 (d, J = 8.1 Hz, 2H), 7.38 (d, J = 8.1 Hz, 2H), 5.63 (s, 2H), 2.40-2.55 (m, 2H), 2.38 (s, 3H), 1.38 (quint, J = 7.5 Hz, 2H), 1.21-1.10 (m, 4H), 0.79 (t, J = 7.5 Hz, 3H); 13C NMR (125 MHz, CDCl3) δ 174.7, 145.1, 134.9, 129.5, 128.7, 35.6, 31.2, 24.0, 22.4, 21.7, 13.9; HRMS (EI) m/z [M]+ calcd for [C13H20N2O3S]+ 284.1195, found 284.1205.",2,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""1576-35-8"", ""smiles"": ""Cc1ccc(S(=O)(=O)NN)cc1""}, {""index"": 2, ""cas_rn"": ""2051-49-2"", ""smiles"": ""CCCCCC(=O)OC(=O)CCCCC""}]","[{""index"": 1, ""cas_rn"": ""1192307-47-3"", ""yield_pct"": ""96"", ""smiles"": ""CCCCCC(=O)N(N)S(=O)(=O)c1ccc(C)cc1""}]","[{""index"": 1, ""cas_rn"": ""121-44-8""}, {""index"": 2, ""cas_rn"": ""144-55-8""}]","[{""index"": 1, ""cas_rn"": ""504-24-5""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","regioselective, other catalyst gave slightly lower yield",
31-366-CAS-4414235,31-366-CAS-4414235,Reaction_20251106_1107.rdf,Anhydride coupling,70,,,CCCCCCCCCN.O=c1[nH]c2cc(-c3ccc(Cl)cc3)sc2c(=O)o1,CCCCCCCCCNC(=O)Nc1cc(-c2ccc(Cl)cc2)sc1C(=O)O,CCCCCCCCCN.O=c1[nH]c2cc(-c3ccc(Cl)cc3)sc2c(=O)o1>>CCCCCCCCCNC(=O)Nc1cc(-c2ccc(Cl)cc2)sc1C(=O)O,Solution-phase parallel synthesis of a 1140-member ureidothiophene carboxylic acid library,"Le Foulon, Francois-Xavier; Braud, Emmanuelle; Fabis, Frederic; Lancelot, Jean-Charles; Rault, Sylvain","Journal of Combinatorial Chemistry (2005), 7(2), 253-257","Solution-phase parallel synthesis of a 1140-member ureidothiophene carboxylic acid library | Le Foulon, Francois-Xavier; Braud, Emmanuelle; Fabis, Frederic; Lancelot, Jean-Charles; Rault, Sylvain | Journal of Combinatorial Chemistry (2005), 7(2), 253-257","112-20-9, 649757-39-1",845865-49-8,7647-01-0,,7732-18-5,,,,,,"General/Typical Procedure: General procedure for parallel synthesis of ureidothiophene carboxylic acid library: In a typical run, we realized the reactions with 8 thiaisatoic anhydrides A{1-19} and 10 amines B{1-60}. In a crystallizing dish intended to one selected amine, we disposed 1 mmole of each of the eight anhydrides in 8 glass jars. Water (10 ml) was added to give an aqueous suspension of thiaisatoic anhydride and efficient magnetic stirring was performed. The addition of 2.2 mmoles of primary or secondary amines allowed the quick apparition of a solution. Magnetic stirring was pursued for 2 hours. About 5ml of a 37% hydrochloric acid solution were then added, the precipitate which was formed was filtered off and washed with water to give ureidothiophene carboxylic acids. Analysis by 1H NMR and LC/MS identified successful reaction. - a14-b59-carbonylaminothiophene-2-carboxylic acid A14B59 C21H27ClN2O3S 422.98 g.mol-1 1H NMR : δ (ppm) = 0.3 (t, 3JHH = 6.8 Hz, 3H, CH3), 0.7 (m, 12H, 6CH2), 1.0 (quint., 3JHH = 6.8 Hz, 2H, CH2), 2.6 (t, 3JHH = 6.8 Hz, 2H, CH2), 7.1 (d, 3JHH = 8.6 Hz, 2H, Har), 7.2 (d, 3JHH = 8.6 Hz, 2H, Har), 7.5 (broad s, 1H, NH); 8.0 (s, 1H, Hthiophene), 8.8 (broad s, 1H, NH), 12.7 (broad s, 1H, COOH).",2,1,70,,,,,,,"{""1"": 70}","[{""index"": 1, ""cas_rn"": ""112-20-9"", ""smiles"": ""CCCCCCCCCN""}, {""index"": 2, ""cas_rn"": ""649757-39-1"", ""smiles"": ""O=c1[nH]c2cc(-c3ccc(Cl)cc3)sc2c(=O)o1""}]","[{""index"": 1, ""cas_rn"": ""845865-49-8"", ""yield_pct"": ""70"", ""smiles"": ""CCCCCCCCCNC(=O)Nc1cc(-c2ccc(Cl)cc2)sc1C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","combinatorial, solution phase synthesis",
31-366-CAS-4416849,31-366-CAS-4416849,Reaction_20251106_1106.rdf,Anhydride coupling,95,,,CCN.COc1ccc(-c2csc3c(=O)oc(=O)[nH]c23)cc1OC,CCNC(=O)Nc1c(-c2ccc(OC)c(OC)c2)csc1C(=O)O,CCN.COc1ccc(-c2csc3c(=O)oc(=O)[nH]c23)cc1OC>>CCNC(=O)Nc1c(-c2ccc(OC)c(OC)c2)csc1C(=O)O,Solution-phase parallel synthesis of a 1140-member ureidothiophene carboxylic acid library,"Le Foulon, Francois-Xavier; Braud, Emmanuelle; Fabis, Frederic; Lancelot, Jean-Charles; Rault, Sylvain","Journal of Combinatorial Chemistry (2005), 7(2), 253-257","Solution-phase parallel synthesis of a 1140-member ureidothiophene carboxylic acid library | Le Foulon, Francois-Xavier; Braud, Emmanuelle; Fabis, Frederic; Lancelot, Jean-Charles; Rault, Sylvain | Journal of Combinatorial Chemistry (2005), 7(2), 253-257","75-04-7, 539821-22-2",845864-44-0,7647-01-0,,7732-18-5,,,,,,"General/Typical Procedure: General procedure for parallel synthesis of ureidothiophene carboxylic acid library: In a typical run, we realized the reactions with 8 thiaisatoic anhydrides A{1-19} and 10 amines B{1-60}. In a crystallizing dish intended to one selected amine, we disposed 1 mmole of each of the eight anhydrides in 8 glass jars. Water (10 ml) was added to give an aqueous suspension of thiaisatoic anhydride and efficient magnetic stirring was performed. The addition of 2.2 mmoles of primary or secondary amines allowed the quick apparition of a solution. Magnetic stirring was pursued for 2 hours. About 5ml of a 37% hydrochloric acid solution were then added, the precipitate which was formed was filtered off and washed with water to give ureidothiophene carboxylic acids. Analysis by 1H NMR and LC/MS identified successful reaction. carbonylaminothiophene-2-carboxylic acid A5B2 Yield: 95%",2,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""75-04-7"", ""smiles"": ""CCN""}, {""index"": 2, ""cas_rn"": ""539821-22-2"", ""smiles"": ""COc1ccc(-c2csc3c(=O)oc(=O)[nH]c23)cc1OC""}]","[{""index"": 1, ""cas_rn"": ""845864-44-0"", ""yield_pct"": ""95"", ""smiles"": ""CCNC(=O)Nc1c(-c2ccc(OC)c(OC)c2)csc1C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","combinatorial, solution phase synthesis",
