canonical_reaction_smiles,reaction_display_label_detailed,original_reaction_type,detected_reaction_family,detection_status,transformation_class,signature_id,evidence_quality,transformation_confidence,stereochemical_changes,reaction_completeness_status,product_heavy_atom_coverage,product_element_excess,partial_transformation_class,removed_fragment,installed_fragment,installed_fragment_key,fragment_source_status,fragment_source_candidates,missing_product_atom_elements,chemistry_status,condition_status,condition_stage_status,index_eligibility,admission_reasons,warnings,spectators,reactivity_profile
CCC(C)S.O=[N+]([O-])c1ccc(Cl)cc1>>CCC(C)Sc1ccc([N+](=O)[O-])cc1,Ar–Cl + R–SH → Ar–S–R; edits: C–Cl bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:eed29c051e51969872a57e7ea3d2eadece481a36cac2febc6707449646e841f5,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,NO₂ [nitro] (d=4),"electrophile: benzene (6-membered); ortho burden none (0/2); electron demand balanced | nucleophile: 1 coordinate S, localized, attached Alkyl: secondary; access open; lone-pair availability high; 1 coordinate S-H; lone pair localized/high; potential catalyst coordination"
FC(F)(F)c1ccccc1Cl.Sc1ccccc1>>FC(F)(F)c1ccccc1Sc1ccccc1,Ar¹–Cl + Ar²–SH → Ar¹–S–Ar²; edits: C–Cl bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:2e541ef7b70f5fead67808a555b88f96d156ab7f949f99655c26a909537d65f8,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,,"electrophile: benzene (6-membered); ortho burden medium (1/2); electron demand balanced | nucleophile: 1 coordinate S, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate S-H; lone pair aryl delocalized/medium; potential catalyst coordination"
Clc1cc(Cl)c(Cl)nn1.Nc1ccccc1S>>Nc1ccccc1Sc1cc(Cl)nnc1Cl,HeteroAr–Cl + Ar–SH → HeteroAr–S–Ar; edits: C–Cl bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:6214a4a9ec573baedb4943acb7aad7b9b33289129c4bd639d08c1d2040adb8bd,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,unusable,single_stage,ineligible,solvent_only_recipe,,2× Ar–X [aryl halide] (d=1/2); 2× HetAr–N [heteroaryl nitrogen] (d=2/3); R–NH₂ [primary amine] (d=2),"nucleophile: 1 coordinate S, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate S-H; lone pair aryl delocalized/medium; potential catalyst coordination | electrophile: pyridazine (6-membered), heteroatoms N@meta,N@para; ortho burden medium (1/2); electron demand electron poor; potential catalyst coordination"
Ic1ccc(I)cc1.Sc1ccccc1>>c1ccc(Sc2ccc(Sc3ccccc3)cc2)cc1,,C_S_Coupling,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,incomplete,0.65,"{""C"":6,""S"":1}",,,,,,,,rejected,resolved_complete,single_stage,ineligible,insufficient_reactant_multiplicity; unaccounted_product_heavy_atoms,INSUFFICIENT_REACTANT_MULTIPLICITY; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
COC(=O)CS.COc1ccc(Br)cc1CNS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1>>COC(=O)CSc1ccc(S(=O)(=O)NCc2cc(Br)ccc2OC)cc1[N+](=O)[O-],Ar–Cl + R–SH → Ar–S–R; edits: C–Cl bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:39199d763f6e32c756da4d0cd9b170737a5bf44358cacb00197020dadbf670b9,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,Ar–X [aryl halide] (d=9); CO₂R [ester] (d=1); NO₂ [nitro] (d=2); R–O–R [ether] (d=9); SO₂NR₂ [sulfonamide] (d=4),"nucleophile: 1 coordinate S, localized, attached Alkyl: primary; access moderate; lone-pair availability high; 1 coordinate S-H; lone pair localized/high; potential catalyst coordination | electrophile: benzene (6-membered); ortho burden medium (1/2); electron demand slightly poor"
Clc1nc(Cl)nc(Cl)n1.Sc1ccccc1>>c1ccc(Sc2nc(Sc3ccccc3)nc(Sc3ccccc3)n2)cc1,,C_S_Coupling,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,incomplete,0.481481,"{""C"":12,""S"":2}",,,,,,,,rejected,resolved_complete,single_stage,ineligible,insufficient_reactant_multiplicity; unaccounted_product_heavy_atoms,INSUFFICIENT_REACTANT_MULTIPLICITY; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
Clc1nc(Cl)nc(Cl)n1.Sc1ccc(Cl)cc1>>Clc1ccc(Sc2nc(Sc3ccc(Cl)cc3)nc(Sc3ccc(Cl)cc3)n2)cc1,,C_S_Coupling,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,incomplete,0.533333,"{""C"":12,""S"":2}",,,,,,,,rejected,resolved_complete,single_stage,ineligible,insufficient_reactant_multiplicity; unaccounted_product_heavy_atoms,INSUFFICIENT_REACTANT_MULTIPLICITY; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
COc1ccc(S)cc1.O=[N+]([O-])c1ccccc1Cl>>COc1ccc(Sc2ccccc2[N+](=O)[O-])cc1,Ar¹–Cl + Ar²–SH → Ar¹–S–Ar²; edits: C–Cl bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:8cf852d39c3702ca99e2b9d7cc494711e61427be38cc8856e8fa0140ac5775b8,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,unusable,single_stage,ineligible,solvent_only_recipe,,NO₂ [nitro] (d=2); R–O–R [ether] (d=4),"electrophile: benzene (6-membered); ortho burden medium (1/2); electron demand slightly poor | nucleophile: 1 coordinate S, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate S-H; lone pair aryl delocalized/medium; potential catalyst coordination"
COC(=O)[C@@H](N)CS.Cl.Ic1cccc2ccccc12>>COC(=O)[C@@H](N)CSc1cccc2ccccc12,Ar–I + R–SH → Ar–S–R; edits: C–I bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:8f85d13560a3bfe87e006d4105d92b45535e2ef78494804dbc360c6045a8a058,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,CO₂R [ester] (d=2); R–NH₂ [primary amine] (d=2),"electrophile: naphthalene (6/6-membered), fused; ortho burden none (0/2); electron demand balanced | nucleophile: 1 coordinate S, localized, attached Alkyl: primary; access moderate; lone-pair availability high; 1 coordinate S-H; lone pair localized/high; potential catalyst coordination"
CC(C)(C)c1ccc(S)cc1.N#Cc1cc(Cl)c(Cl)cc1C#N>>CC(C)(C)c1ccc(Sc2cc(C#N)c(C#N)cc2Sc2ccc(C(C)(C)C)cc2)cc1,,C_S_Coupling,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,incomplete,0.65625,"{""C"":10,""S"":1}",,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,insufficient_reactant_multiplicity; multistage_conditions_not_structured; unaccounted_product_heavy_atoms,INSUFFICIENT_REACTANT_MULTIPLICITY; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
COc1cc(C(F)(F)F)ccc1-c1ncnc2cc(Br)ccc12.SCc1ccccc1>>COc1cc(C(F)(F)F)ccc1-c1ncnc2cc(SCc3ccccc3)ccc12,HeteroAr–Br + R–SH → HeteroAr–S–R; edits: C–Br bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:0409664c104c0363dc70770a3289817b48be5e1ae8c2c5baefda4c6edcd476c7,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,2× HetAr–N [heteroaryl nitrogen] (d=3/5); R–O–R [ether] (d=7),"nucleophile: 1 coordinate S, localized, attached Alkyl: primary; access moderate; lone-pair availability high; 1 coordinate S-H; lone pair localized/high; potential catalyst coordination | electrophile: ambiguous fused system (6/6-membered), heteroatoms N@fused other ring,N@fused other ring, fused; ortho burden none (0/2); electron demand slightly poor; potential catalyst coordination"
COC(=O)c1ccccc1Br.Sc1ccccc1>>COC(=O)c1ccccc1Sc1ccccc1,Ar¹–Br + Ar²–SH → Ar¹–S–Ar²; edits: C–Br bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:a38d6664adf98f153afe4708865e8337a1ac07f86974894b0fc777edb5d64e3a,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; multistage_conditions_not_structured,,CO₂R [ester] (d=2),"nucleophile: 1 coordinate S, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate S-H; lone pair aryl delocalized/medium; potential catalyst coordination | electrophile: benzene (6-membered); ortho burden medium (1/2); electron demand balanced"
Brc1cccnc1.Sc1ccccc1>>c1ccc(Sc2cccnc2)cc1,HeteroAr–Br + Ar–SH → HeteroAr–S–Ar; edits: C–Br bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:46ccc46aae6b13027f0d858c7058dbd9d1b441096047474bee19136d0cf35c80,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; multistage_conditions_not_structured,,HetAr–N [heteroaryl nitrogen] (d=2),"nucleophile: 1 coordinate S, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate S-H; lone pair aryl delocalized/medium; potential catalyst coordination | electrophile: pyridine (6-membered), heteroatoms N@meta; ortho burden none (0/2); electron demand slightly poor; potential catalyst coordination"
COc1ccc(S)cc1.Clc1ncnc2sc3c(c12)CCCC3>>COc1ccc(Sc2ncnc3sc4c(c23)CCCC4)cc1,HeteroAr–Cl + Ar–SH → HeteroAr–S–Ar; edits: C–Cl bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:1c1a41159c13dab90eeb3b25138c7df970b26b7b5b87fa002392714bfbc56713,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,2× HetAr–N [heteroaryl nitrogen] (d=1/3); HetAr–S [heteroaryl sulfur] (d=3); R–O–R [ether] (d=4),"nucleophile: 1 coordinate S, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate S-H; lone pair aryl delocalized/medium; potential catalyst coordination | electrophile: ambiguous fused system (5/6-membered), heteroatoms N@ortho,N@para,S@fused other ring, fused; ortho burden none (0/2); electron demand electron poor; potential catalyst coordination"
Brc1ccc2ccccc2c1.CCS>>CCSc1ccc2ccccc2c1,Ar–Br + R–SH → Ar–S–R; edits: C–Br bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:a593c2b8f584f1bba3e6512ca5bed586df0824a61352e4dd2a3f6fb86eac0f37,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,,"nucleophile: 1 coordinate S, localized, attached Alkyl: primary; access open; lone-pair availability high; 1 coordinate S-H; lone pair localized/high; potential catalyst coordination | electrophile: naphthalene (6/6-membered), fused; ortho burden none (0/2); electron demand balanced"
O=[N+]([O-])c1ccc(Cl)cc1.Sc1ccc2ccccc2c1>>O=[N+]([O-])c1ccc(Sc2ccc3ccccc3c2)cc1,Ar¹–Cl + Ar²–SH → Ar¹–S–Ar²; edits: C–Cl bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:6d9b428473615c9ec0c80e9c65f75c93ab6b836dc28371153caa2465bb2163dc,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,NO₂ [nitro] (d=4),"nucleophile: 1 coordinate S, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate S-H; lone pair aryl delocalized/medium; potential catalyst coordination | electrophile: benzene (6-membered); ortho burden none (0/2); electron demand balanced"
COc1ccc(S)cc1.O=[N+]([O-])c1ccccc1F>>COc1ccc(Sc2ccccc2[N+](=O)[O-])cc1,Ar¹–F + Ar²–SH → Ar¹–S–Ar²; edits: C–F bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:5a1a069f56693041719a9f6f21267e350df1b7af8112b40f53872e9b5e196368,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,NO₂ [nitro] (d=2); R–O–R [ether] (d=4),"nucleophile: 1 coordinate S, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate S-H; lone pair aryl delocalized/medium; potential catalyst coordination | electrophile: benzene (6-membered); ortho burden medium (1/2); electron demand slightly poor"
N#Cc1cc(Br)c([N+](=O)[O-])cc1C#N.Sc1ccccc1>>N#Cc1cc(Sc2ccccc2)c(Sc2ccccc2)cc1C#N,,C_S_Coupling,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,incomplete,0.708333,"{""C"":6,""S"":1}",,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,insufficient_reactant_multiplicity; multistage_conditions_not_structured; unaccounted_product_heavy_atoms,INSUFFICIENT_REACTANT_MULTIPLICITY; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1.O=[N+]([O-])c1ccc(S)cc1.[Na]>>O=[N+]([O-])c1ccc(Sc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,Ar¹–Cl + Ar²–SH → Ar¹–S–Ar²; edits: C–Cl bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:13a2de91d85890fa07988d80367e8314ffc9247099910fd3bdc66bde3a1a536f,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,unusable,single_stage,ineligible,no_condition_identifiers,,3× NO₂ [nitro] (d=2/4),"electrophile: benzene (6-membered); ortho burden medium (1/2); electron demand slightly poor | nucleophile: 1 coordinate S, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate S-H; lone pair aryl delocalized/medium; potential catalyst coordination"
COc1ccc(Br)c(C(=O)Nc2ccccc2)c1.Sc1ccccc1Br>>COc1ccc2c(c1)C(=O)N(c1ccccc1)c1ccccc1S2,C–N substitution + C–S substitution; events: Event 1: C–N substitution; edits: C–Br bond cleavage; C–N bond formation; N–H loss | Event 2: C–S substitution; edits: C–Br bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,,multi_event,generic_multi_event_graph_transformation,RS3:9eae00f4c42f4b83af93fe250b0d05abc92bae34612d9b81b7d6a1e67c53b5ad,exact_multi_event_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; multistage_conditions_not_structured,,R–O–R [ether] (d=4),"P1 (Ar–SH + Ar–Br): 1 coordinate S, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate S-H; lone pair aryl delocalized/medium; potential catalyst coordination | P2 (R–C(O)–NHR + Ar–Br): secondary N, carbonyl delocalized; access hindered; lone-pair availability low; secondary N-H; lone pair amide like/low"
O=C(Nc1ccccc1)c1ccc(F)cc1Br.Sc1ccccc1Br>>O=C1c2ccc(F)cc2Sc2ccccc2N1c1ccccc1,C–N substitution + C–S substitution; events: Event 1: C–N substitution; edits: C–Br bond cleavage; C–N bond formation; N–H loss | Event 2: C–S substitution; edits: C–Br bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,,multi_event,generic_multi_event_graph_transformation,RS3:827bfaa0cd1c81e12c784266edbd4a528e8f229037d77d2e88d3e428d0374b63,exact_multi_event_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; multistage_conditions_not_structured,,Ar–X [aryl halide] (d=2),"P1 (Ar–SH + Ar–Br): 1 coordinate S, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate S-H; lone pair aryl delocalized/medium; potential catalyst coordination | P2 (Ar–Br + R–C(O)–NHR): benzene (6-membered); ortho burden high (1/2); electron demand balanced"
O=[N+]([O-])c1ccc(Cl)nc1.Sc1ccc(Sc2ccc(S)cc2)cc1>>O=[N+]([O-])c1ccc(Sc2ccc(Sc3ccc(Sc4ccc([N+](=O)[O-])cn4)cc3)cc2)nc1,,C_S_Coupling,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,incomplete,0.727273,"{""C"":5,""N"":2,""O"":2}",,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,insufficient_reactant_multiplicity; multistage_conditions_not_structured; unaccounted_product_heavy_atoms,INSUFFICIENT_REACTANT_MULTIPLICITY; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
Nc1ccc(S)cc1.O=[N+]([O-])c1ccc(Cl)c2nonc12>>Nc1ccc(Sc2ccc([N+](=O)[O-])c3nonc23)cc1,HeteroAr–Cl + Ar–SH → HeteroAr–S–Ar; edits: C–Cl bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:950cac841792a6fcf83dcaad84063c6618f43c717920f22160f778e70b50b594,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,2× HetAr–N [heteroaryl nitrogen] (d=2/3); HetAr–O [heteroaryl oxygen] (d=3); NO₂ [nitro] (d=4); R–NH₂ [primary amine] (d=4),"nucleophile: 1 coordinate S, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate S-H; lone pair aryl delocalized/medium; potential catalyst coordination | electrophile: ambiguous fused system (5/6-membered), heteroatoms N@fused other ring,N@fused other ring,O@fused other ring, fused; ortho burden none (0/2); electron demand electron poor; potential catalyst coordination"
Fc1cncc(Br)c1.SCc1ccccc1>>Fc1cncc(SCc2ccccc2)c1,HeteroAr–Br + R–SH → HeteroAr–S–R; edits: C–Br bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:47193a7daf7f732bd5df303c8ed114130da456b99b41220df6205273dbe1f8bd,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,Ar–X [aryl halide] (d=2); HetAr–N [heteroaryl nitrogen] (d=2),"nucleophile: 1 coordinate S, localized, attached Alkyl: primary; access moderate; lone-pair availability high; 1 coordinate S-H; lone pair localized/high; potential catalyst coordination | electrophile: pyridine (6-membered), heteroatoms N@meta; ortho burden none (0/2); electron demand slightly poor; potential catalyst coordination"
Brc1ccc2ccc3cccc4ccc1c2c34.COc1ccc(S)cc1>>COc1ccc(Sc2ccc3ccc4cccc5ccc2c3c45)cc1,Ar¹–Br + Ar²–SH → Ar¹–S–Ar²; edits: C–Br bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:9723387833cb47601f5a845e16d78cd8bb3f6517aabbcbd3865a2c2ed51ee6cd,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,R–O–R [ether] (d=4),"nucleophile: 1 coordinate S, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate S-H; lone pair aryl delocalized/medium; potential catalyst coordination | electrophile: other carbocyclic aromatic (6/6/6/6-membered), fused; ortho burden none (0/2); electron demand balanced"
COc1nc(N2CCN(C)CC2)ncc1I.Nc1cccc(S)c1>>COc1nc(N2CCN(C)CC2)ncc1Sc1cccc(N)c1,HeteroAr–I + Ar–SH → HeteroAr–S–Ar; edits: C–I bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:b8049e1f433836807ac77afe08654c1481ec4b1f14196684de51f08a79b5854a,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,2× HetAr–N [heteroaryl nitrogen] (d=2); 2× R₃N [tertiary amine] (d=4/7); R–NH₂ [primary amine] (d=3); R–O–R [ether] (d=2),"nucleophile: 1 coordinate S, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate S-H; lone pair aryl delocalized/medium; potential catalyst coordination | electrophile: pyrimidine (6-membered), heteroatoms N@meta,N@meta; ortho burden medium (1/2); electron demand electron poor; potential catalyst coordination"
CN1CCN(c2cc(OCc3ccccc3)c(I)cn2)CC1.N#Cc1ccc(S)cc1>>CN1CCN(c2cc(OCc3ccccc3)c(Sc3ccc(C#N)cc3)cn2)CC1,HeteroAr–I + Ar–SH → HeteroAr–S–Ar; edits: C–I bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:ecf510bbc740e0108d36d89609846aa1c062bab0500824b76703fae179fddc63,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,HetAr–N [heteroaryl nitrogen] (d=2); 2× R₃N [tertiary amine] (d=4/7); R–C≡N [nitrile] (d=4); R–O–R [ether] (d=2),"nucleophile: 1 coordinate S, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate S-H; lone pair aryl delocalized/medium; potential catalyst coordination | electrophile: pyridine (6-membered), heteroatoms N@meta; ortho burden high (1/2); electron demand slightly poor; potential catalyst coordination"
Brc1cccc2cn[nH]c12.SC1CCCCC1>>c1cc(SC2CCCCC2)c2[nH]ncc2c1,HeteroAr–Br + R–SH → HeteroAr–S–R; edits: C–Br bond cleavage; C–S bond formation; S–H loss,C_S_Coupling,c_s_coupling,family_overlay,sp2_c_s_substitution,RS3:e9312672a6f41d8206f1a23846099c1c60f7f8ae889a847666393bbf8c8e918c,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,HetAr–N [heteroaryl nitrogen] (d=3); HetAr–NH [pyrrolic nitrogen] (d=2),"nucleophile: 1 coordinate S, localized, attached Alkyl: secondary; access moderate; lone-pair availability high; 1 coordinate S-H; lone pair localized/high; potential catalyst coordination | electrophile: ambiguous fused system (5/6-membered), heteroatoms N@fused other ring,N@fused other ring, fused; ortho burden none (0/2); electron demand balanced; potential catalyst coordination"
