source_row,reaction_type,example,rxn_smiles_clean,reactants_smiles,products_smiles,conditions,valid,evidence_quality,transformation_class,named_family,reaction_label,reaction_label_status,candidate_count,warnings,error
444,Ullmann CN,Iodobenzene + aniline,Ic1ccccc1.Nc1ccccc1>>c1ccc(Nc2ccccc2)cc1,Ic1ccccc1.Nc1ccccc1,c1ccc(Nc2ccccc2)cc1,"Cu, base",True,exact_product_reconstruction,sp2_c_n_substitution,,Ar–I + Ar–NH2 → Ar–NH–Ar,exact_product,1,,
445,DielsAlder,Cyclopentadiene + maleic anhydride,C1=CC=CC1.C1(=O)OC(=O)C=CC1=O>>O=C1OC(=O)C2C=CC1C2,C1=CC=CC1.C1(=O)OC(=O)C=CC1=O,O=C1OC(=O)C2C=CC1C2,heat,True,unresolved,,,,unavailable,0,,
446,Ring-closing metathesis,Diallyl ether dihydropyran,C=CCOCC=C>>C1=CCOCC1,C=CCOCC=C,C1=CCOCC1,Grubbs catalyst,True,unresolved,,,,unavailable,0,,
447,Swern oxidation,1-butanol butanal,CCCCO>>CCCC=O,CCCCO,CCCC=O,"(COCl)2, DMSO, Et3N",True,unresolved,,,,unavailable,0,,
448,NaBH4 reduction,Acetophenone 1-phenylethanol,CC(=O)c1ccccc1>>CC(O)c1ccccc1,CC(=O)c1ccccc1,CC(O)c1ccccc1,NaBH4,True,unresolved,,,,unavailable,0,,
449,LiAlH4 reduction,Ethyl benzoate benzyl alcohol,CCOC(=O)c1ccccc1>>OCCc1ccccc1,CCOC(=O)c1ccccc1,OCCc1ccccc1,LiAlH4,True,unresolved,,,,unavailable,0,,
450,Ozonolysis,Styrene benzaldehyde + formaldehyde,C=CC1=CC=CC=C1>>O=CC1=CC=CC=C1.C=O,C=CC1=CC=CC=C1,O=CC1=CC=CC=C1.C=O,"O3, reductive workup",True,unresolved,,,,unavailable,0,MULTIPLE_PRODUCTS,
451,minisci_alkylation,,c1ccc2cnccc2c1.CC(C)CC(=O)C(=O)O>>CC(C)CC(=O)c1ncc(Br)c2ccccc12,,,,True,unresolved,,,,unavailable,0,,
452,minisci_alkylation,,CC(=O)Oc1ccc(C)cc1.CC(C)C(=O)O.N#Cc1ccncc1>>CC(C)c1cc(C#N)ccn1.CC(=O)Oc1ccc(CF)cc1,,,,True,unresolved,,,,unavailable,0,MULTIPLE_PRODUCTS,
453,minisci_alkylation,,O=Cc1ccccc1.c1ccc(-c2cncc3ccccc23)cc1>>O=C(c1ccccc1)c1ncc(-c2ccccc2)c2ccccc12,,,,True,unresolved,,,,unavailable,0,,
454,minisci_alkylation,,Cc1ccccc1C=O.c1ccc(-c2cncc3ccccc23)cc1>>Cc1ccccc1C(=O)c1ncc(-c2ccccc2)c2ccccc12,,,,True,unresolved,,,,unavailable,0,,
455,minisci_alkylation,,c1ccc2cnccc2c1.CC(C)CC=O>>CC(C)CC(=O)c1nccc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
456,minisci_alkylation,,CCCCCCC=O.c1ccc2cnccc2c1>>CCCCCCC(=O)c1nccc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
457,minisci_alkylation,,O=C(O)C(=O)c1cc(C(F)(F)F)ccc1-c1cccnc1>>O=C1c2cc(C(F)(F)F)ccc2-c2cnccc21.O=C1c2cc(C(F)(F)F)ccc2-c2cccnc21,,,,True,unresolved,,,,unavailable,0,MULTIPLE_PRODUCTS,
458,minisci_alkylation,,Cc1ccc(C=O)cc1.c1ccc2c(c1)cnc1ccccc12>>Cc1ccc(C(=O)c2nc3ccccc3c3ccccc23)cc1,,,,True,unresolved,,,,unavailable,0,,
459,minisci_alkylation,,c1ccc2cnccc2c1.CC(=O)C(=O)O>>CC(=O)c1nccc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
460,minisci_alkylation,,O=C(O)C1CCCCC1.Cc1ccnc2ccccc12>>Cc1cc(C2CCCCC2)nc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
461,minisci_alkylation,,CC(C)(C)C(=O)O.Cc1ccnc2ccccc12>>Cc1cc(C(C)(C)C)nc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
462,minisci_alkylation,,O=C(O)C12CCC(CC1)CC2.Cc1ccnc2ccccc12>>Cc1cc(C23CCC(CC2)CC3)nc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
463,minisci_alkylation,,O=C(O)C1CCCCC1.c1ccc2cnccc2c1>>c1ccc2c(C3CCCCC3)nccc2c1,,,,True,unresolved,,,,unavailable,0,,
464,minisci_alkylation,,O=C(O)C1CCCCC1.OC[C@H]1O[C@@H](n2cnc3cncnc32)[C@H](O)[C@@H]1O>>OC[C@H]1O[C@@H](n2cnc3c(C4CCCCC4)ncnc32)[C@H](O)[C@@H]1O,,,,True,reactant_grammar_only,,,R–C(O)OH + R–OH →,reactant_only,3,,
465,minisci_alkylation,,COC(=O)C12CCC(C(=O)O)(CC1)CC2.Cc1cc(Cl)ccn1>>COC(=O)C12CCC(c3cc(Cl)cc(C)n3)(CC1)CC2,,,,True,unresolved,,,,unavailable,0,,
466,minisci_alkylation,,Clc1ccc2c(Cl)ccnc2c1.O=C(O)C1CCCCC1>>Clc1ccc2c(Cl)cc(C3CCCCC3)nc2c1,,,,True,unresolved,,,,unavailable,0,,
467,minisci_alkylation,,Clc1ccc2c(Cl)ccnc2c1.O=C(O)C1CCC1>>Clc1ccc2c(Cl)cc(C3CCC3)nc2c1,,,,True,unresolved,,,,unavailable,0,,
468,minisci_alkylation,,Clc1ccc2c(Cl)ccnc2c1.O=C(O)C1CCCC1>>Clc1ccc2c(Cl)cc(C3CCCC3)nc2c1,,,,True,unresolved,,,,unavailable,0,,
469,minisci_alkylation,,Clc1ccc2c(Cl)ccnc2c1.O=C(O)C1CCCCCC1>>Clc1ccc2c(Cl)cc(C3CCCCCC3)nc2c1,,,,True,unresolved,,,,unavailable,0,,
470,minisci_alkylation,,CC(C)C(=O)O.Clc1ccc2c(Cl)ccnc2c1>>CC(C)c1cc(Cl)c2ccc(Cl)cc2n1,,,,True,unresolved,,,,unavailable,0,,
471,minisci_alkylation,,Clc1ccc2c(Cl)ccnc2c1.CCCC(C)C(=O)O>>CCCC(C)c1cc(Cl)c2ccc(Cl)cc2n1,,,,True,unresolved,,,,unavailable,0,,
472,minisci_alkylation,,CC(C)(C)C(=O)O.Clc1ccc2c(Cl)ccnc2c1>>CC(C)(C)c1cc(Cl)c2ccc(Cl)cc2n1,,,,True,unresolved,,,,unavailable,0,,
473,minisci_alkylation,,Clc1ccc2c(Cl)ccnc2c1.CCC(C)(C)C(=O)O>>CCC(C)(C)c1cc(Cl)c2ccc(Cl)cc2n1,,,,True,unresolved,,,,unavailable,0,,
474,minisci_alkylation,,O=C(O)C1CCCCC1.Clc1ccnc2ccccc12>>Clc1cc(C2CCCCC2)nc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
475,minisci_alkylation,,O=C(O)C1CCCCC1.c1ccc(-c2ccc3ccccc3n2)cc1>>c1ccc(-c2cc(C3CCCCC3)c3ccccc3n2)cc1,,,,True,unresolved,,,,unavailable,0,,
476,minisci_alkylation,,O=C(O)C1CCCCC1.Cc1ccnc2ccccc12>>Cc1cc(C2CCCCC2)nc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
477,minisci_alkylation,,Cc1ccc2ccccc2n1.O=C(O)C1CCCCC1>>Cc1cc(C2CCCCC2)c2ccccc2n1,,,,True,unresolved,,,,unavailable,0,,
478,minisci_alkylation,,O=C(O)C1CCCCC1.COC(=O)c1ccnc2ccccc12>>COC(=O)c1cc(C2CCCCC2)nc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
479,minisci_alkylation,,O=C(O)C1CCCCC1.COC(=O)c1cncc2ccccc12>>COC(=O)c1cnc(C2CCCCC2)c2ccccc12,,,,True,unresolved,,,,unavailable,0,,
480,minisci_alkylation,,O=C(O)C1CCCCC1.CC(=O)OC[C@H]1O[C@@H](n2cnc3cncnc32)[C@@H](OC(C)=O)[C@@H]1OC(C)=O>>CC(=O)OC[C@H]1O[C@@H](n2cnc3c(C4CCCCC4)ncnc32)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,,,,True,unresolved,,,,unavailable,0,,
481,minisci_alkylation,,O=C(O)C1CCCCC1.O=S(=O)(c1cccc2cnccc12)N1CCCNCC1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)N1CCCN(S(=O)(=O)c2cccc3c(C4CCCCC4)nccc23)CC1,,,,True,reactant_grammar_only,,,R–C(O)OH + R1R2–NH →,reactant_only,1,,
482,minisci_alkylation,,O=C(O)C1CCCCC1.Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1>>Fc1ccc(Oc2cc(C3CCCCC3)nc3cc(Cl)cc(Cl)c23)cc1,,,,True,unresolved,,,,unavailable,0,,
483,minisci_alkylation,,O=C(O)C1CCCCC1.Cc1ccnc2ccccc12>>Cc1cc(C2CCCCC2)nc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
484,minisci_alkylation,,Cc1ccc2ccccc2n1.O=C(O)C1CCCCC1>>Cc1cc(C2CCCCC2)c2ccccc2n1,,,,True,unresolved,,,,unavailable,0,,
485,minisci_alkylation,,O=C(O)C1CCCCC1.Cc1cc2ccccc2cn1>>Cc1cc2ccccc2c(C2CCCCC2)n1,,,,True,unresolved,,,,unavailable,0,,
486,minisci_alkylation,,O=C(O)C1CCCCC1.c1ccc2c(c1)cnc1ccccc12>>c1ccc2c(c1)nc(C1CCCCC1)c1ccccc12,,,,True,unresolved,,,,unavailable,0,,
487,minisci_alkylation,,O=C(O)C1CCCCC1.c1ccc2ncncc2c1>>c1ccc2c(C3CCCCC3)ncnc2c1,,,,True,unresolved,,,,unavailable,0,,
488,minisci_alkylation,,O=C(O)C1CCCCC1.c1ccc2cnncc2c1>>c1ccc2c(C3CCCCC3)nnc(C3CCCCC3)c2c1,,,,True,unresolved,,,,unavailable,0,,
489,minisci_alkylation,,O=C(O)C1CCCCC1.Cc1ccc2ccc3ccc(C)nc3c2n1>>Cc1cc(C2CCCCC2)c2ccc3c(C4CCCCC4)cc(C)nc3c2n1,,,,True,unresolved,,,,unavailable,0,,
490,minisci_alkylation,,Cc1ccc2ccccc2n1.O=C(O)C1CCCC1>>Cc1cc(C2CCCC2)c2ccccc2n1,,,,True,unresolved,,,,unavailable,0,,
491,minisci_alkylation,,Cc1ccc2ccccc2n1.CCCC(CCC)C(=O)O>>CCCC(CCC)c1cc(C)nc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
492,minisci_alkylation,,Cc1ccc2ccccc2n1.CC(=O)N[C@@H](C)C(=O)O>>CC(=O)NC(C)c1cc(C)nc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
493,minisci_alkylation,,Cc1ccc2ccccc2n1.O=C(O)C1CCC(F)(F)CC1>>Cc1cc(C2CCC(F)(F)CC2)c2ccccc2n1,,,,True,unresolved,,,,unavailable,0,,
494,minisci_alkylation,,COc1ccc(CC(=O)O)cc1OC.Cc1cc2ccccc2cn1>>COc1ccc(Cc2nc(C)cc3ccccc23)cc1OC,,,,True,unresolved,,,,unavailable,0,,
495,minisci_alkylation,,CC(=O)C(=O)O.Cc1cnc2ccccc2n1>>CC(=O)c1nc2ccccc2nc1C,,,,True,unresolved,,,,unavailable,0,,
496,minisci_alkylation,,c1cnccn1.CC(C)CC(=O)C(=O)O>>CC(C)CC(=O)c1cnccn1,,,,True,unresolved,,,,unavailable,0,,
497,minisci_alkylation,,c1cnccn1.O=C(O)C(=O)c1ccccc1>>O=C(c1ccccc1)c1cnccn1,,,,True,unresolved,,,,unavailable,0,,
498,minisci_alkylation,,c1cnccn1.O=C(O)C(=O)c1cccs1>>O=C(c1cnccn1)c1cccs1,,,,True,unresolved,,,,unavailable,0,,
499,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.Brc1cncc2ccccc12>>O=C(c1ccccc1)c1ncc(Br)c2ccccc12,,,,True,unresolved,,,,unavailable,0,,
500,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.Brc1cccc2cnccc12>>O=C(c1ccccc1)c1nccc2c(Br)cccc12,,,,True,unresolved,,,,unavailable,0,,
501,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.c1ccc(-c2cncc3ccccc23)cc1>>O=C(c1ccccc1)c1ncc(-c2ccccc2)c2ccccc12,,,,True,unresolved,,,,unavailable,0,,
502,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.Clc1ccc(-c2cncc3ccccc23)cc1>>O=C(c1ccccc1)c1ncc(-c2ccc(Cl)cc2)c2ccccc12,,,,True,unresolved,,,,unavailable,0,,
503,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.CC(C)(C)c1ccc(-c2cncc3ccccc23)cc1>>CC(C)(C)c1ccc(-c2cnc(C(=O)c3ccccc3)c3ccccc23)cc1,,,,True,unresolved,,,,unavailable,0,,
504,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.Fc1ccc(-c2cncc3ccccc23)c(F)c1>>O=C(c1ccccc1)c1ncc(-c2ccc(F)cc2F)c2ccccc12,,,,True,unresolved,,,,unavailable,0,,
505,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.c1ccc(CCc2cncc3ccccc23)cc1>>O=C(c1ccccc1)c1ncc(CCc2ccccc2)c2ccccc12,,,,True,unresolved,,,,unavailable,0,,
506,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.CC(=O)c1ccc(-c2cncc3ccccc23)cc1>>CC(=O)c1ccc(-c2cnc(C(=O)c3ccccc3)c3ccccc23)cc1,,,,True,unresolved,,,,unavailable,0,,
507,minisci_alkylation,,c1ccc2c(c1)cnc1ccccc12.O=C(O)C(=O)c1ccccc1>>O=C(c1ccccc1)c1nc2ccccc2c2ccccc12,,,,True,unresolved,,,,unavailable,0,,
508,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.c1ccc2c(-c3cncc4ccccc34)cccc2c1>>O=C(c1ccccc1)c1ncc(-c2cccc3ccccc23)c2ccccc12,,,,True,unresolved,,,,unavailable,0,,
509,minisci_alkylation,,Clc1ccc2c(Cl)ccnc2c1.O=C(O)C(=O)c1ccccc1>>O=C(c1ccccc1)c1cc(Cl)c2ccc(Cl)cc2n1,,,,True,unresolved,,,,unavailable,0,,
510,minisci_alkylation,,O=Cc1ccccc1.c1ccc2cnccc2c1>>O=C(c1ccccc1)c1nccc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
511,minisci_alkylation,,Cc1cnc(C)cn1.COc1ccc(C(F)(F)C(=O)O)cc1>>COc1ccc(C(F)(F)c2nc(C)cnc2C)cc1,,,,True,unresolved,,,,unavailable,0,,
512,minisci_alkylation,,Cc1cnc(C)cn1.COc1ccccc1C(F)(F)C(=O)O>>COc1ccccc1C(F)(F)c1nc(C)cnc1C,,,,True,unresolved,,,,unavailable,0,,
513,minisci_alkylation,,Cc1cnc(C)cn1.Cc1ccc(C(F)(F)C(=O)O)cc1C>>Cc1cnc(C)c(C(F)(F)c2ccc(C)c(C)c2)n1,,,,True,unresolved,,,,unavailable,0,,
514,minisci_alkylation,,Cc1nccnc1C.COc1ccc(C(F)(F)C(=O)O)cc1>>COc1ccc(C(F)(F)c2cnc(C)c(C)n2)cc1,,,,True,unresolved,,,,unavailable,0,,
515,minisci_alkylation,,c1ccc2nccnc2c1.COc1ccc(C(F)(F)C(=O)O)cc1>>COc1ccc(C(F)(F)c2cnc3ccccc3n2)cc1,,,,True,unresolved,,,,unavailable,0,,
516,minisci_alkylation,,COC(=O)c1ccncc1.COc1ccc(C(F)(F)C(=O)O)cc1>>COC(=O)c1ccnc(C(F)(F)c2ccc(OC)cc2)c1,,,,True,unresolved,,,,unavailable,0,,
517,minisci_alkylation,,c1ccc2ncccc2c1.COc1ccc(C(F)(F)C(=O)O)cc1>>COc1ccc(C(F)(F)c2ccc3ccccc3n2)cc1.COc1ccc(C(F)(F)c2ccnc3ccccc23)cc1,,,,True,unresolved,,,,unavailable,0,MULTIPLE_PRODUCTS,
518,minisci_alkylation,,Brc1ccnc2ccccc12.COc1ccc(C(F)(F)C(=O)O)cc1>>COc1ccc(C(F)(F)c2cc(Br)c3ccccc3n2)cc1,,,,True,unresolved,,,,unavailable,0,,
519,minisci_alkylation,,CC1=CC(=O)c2ccccc2C1=O.O=C(O)Cc1ccccc1>>CC1=C(Cc2ccccc2)C(=O)c2ccccc2C1=O,,,,True,unresolved,,,,unavailable,0,,
520,minisci_alkylation,,O=C(O)C1CCCCC1.O=C1C=CC(=O)c2ccccc21>>O=C1C=C(C2CCCCC2)C(=O)c2ccccc21,,,,True,unresolved,,,,unavailable,0,,
521,minisci_alkylation,,CC1=CC(=O)c2ccccc2C1=O.O=C(O)C1CCCCC1>>CC1=C(C2CCCCC2)C(=O)c2ccccc2C1=O,,,,True,unresolved,,,,unavailable,0,,
522,minisci_alkylation,,O=C(O)C1CCCCC1.O=C1C=CC(=O)c2cc3ccccc3cc21>>O=C1C=C(C2CCCCC2)C(=O)c2cc3ccccc3cc21,,,,True,unresolved,,,,unavailable,0,,
523,minisci_alkylation,,c1cc[nH]c1.O=C(O)C(=O)c1ccccc1>>O=C(c1ccccc1)c1ccc[nH]1,,,,True,unresolved,,,,unavailable,0,,
524,minisci_alkylation,,c1cc[nH]c1.Cc1ccccc1C(=O)C(=O)O>>Cc1ccccc1C(=O)c1ccc[nH]1,,,,True,unresolved,,,,unavailable,0,,
525,minisci_alkylation,,c1cc[nH]c1.O=C(O)C(=O)c1ccccc1Cl>>O=C(c1ccc[nH]1)c1ccccc1Cl,,,,True,reactant_grammar_only,,,Ar–Cl + AromN–H →,reactant_only,1,,
526,minisci_alkylation,,c1cc[nH]c1.O=C(O)C(=O)c1ccccc1Br>>O=C(c1ccc[nH]1)c1ccccc1Br,,,,True,reactant_grammar_only,,,Ar–Br + AromN–H →,reactant_only,1,,
527,minisci_alkylation,,c1cc[nH]c1.O=C(O)C(=O)c1ccccc1F>>O=C(c1ccc[nH]1)c1ccccc1F,,,,True,reactant_grammar_only,,,Ar–F + AromN–H →,reactant_only,1,,
528,minisci_alkylation,,c1cc[nH]c1.O=C(O)C(=O)c1ccccc1C(F)(F)F>>O=C(c1ccc[nH]1)c1ccccc1C(F)(F)F,,,,True,unresolved,,,,unavailable,0,,
529,minisci_alkylation,,c1cc[nH]c1.COc1cccc(C(=O)C(=O)O)c1>>COc1cccc(C(=O)c2ccc[nH]2)c1,,,,True,unresolved,,,,unavailable,0,,
530,minisci_alkylation,,c1cc[nH]c1.O=C(O)C(=O)c1ccc(Br)cc1>>O=C(c1ccc(Br)cc1)c1ccc[nH]1,,,,True,reactant_grammar_only,,,Ar–Br + AromN–H →,reactant_only,1,,
531,minisci_alkylation,,c1cc[nH]c1.O=C(O)C(=O)c1ccc(F)cc1>>O=C(c1ccc(F)cc1)c1ccc[nH]1,,,,True,reactant_grammar_only,,,Ar–F + AromN–H →,reactant_only,1,,
532,minisci_alkylation,,c1cc[nH]c1.O=C(O)C(=O)c1ccc([N+](=O)[O-])cc1>>O=C(c1ccc([N+](=O)[O-])cc1)c1ccc[nH]1,,,,True,unresolved,,,,unavailable,0,,
533,minisci_alkylation,,c1cc[nH]c1.CSc1ccc(C(=O)C(=O)O)cc1>>CSc1ccc(C(=O)c2ccc[nH]2)cc1,,,,True,unresolved,,,,unavailable,0,,
534,minisci_alkylation,,c1cc[nH]c1.Cc1ccc(C(=O)C(=O)O)cc1>>Cc1ccc(C(=O)c2ccc[nH]2)cc1,,,,True,unresolved,,,,unavailable,0,,
535,minisci_alkylation,,c1cc[nH]c1.COc1ccc(C(=O)C(=O)O)cc1>>COc1ccc(C(=O)c2ccc[nH]2)cc1,,,,True,unresolved,,,,unavailable,0,,
536,minisci_alkylation,,c1cc[nH]c1.O=C(O)C(=O)c1ccco1>>O=C(c1ccc[nH]1)c1ccco1,,,,True,unresolved,,,,unavailable,0,,
537,minisci_alkylation,,c1cc[nH]c1.O=C(O)C(=O)c1cccs1>>O=C(c1ccc[nH]1)c1cccs1,,,,True,unresolved,,,,unavailable,0,,
538,minisci_alkylation,,Cn1cccc1.O=C(O)C(=O)c1ccccc1>>Cn1cccc1C(=O)c1ccccc1,,,,True,unresolved,,,,unavailable,0,,
539,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.CC(=O)c1cc(Br)c[nH]1>>CC(=O)c1cc(Br)c(C(=O)c2ccccc2)[nH]1,,,,True,unresolved,,,,unavailable,0,,
540,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.O=C(c1cc(Br)c[nH]1)C(Cl)(Cl)Cl>>O=C(c1ccccc1)c1[nH]c(C(=O)C(Cl)(Cl)Cl)cc1Br,,,,True,unresolved,,,,unavailable,0,,
541,minisci_alkylation,,Cc1cc2ccccc2[nH]1.O=C(O)C(=O)c1ccccc1>>Cc1[nH]c2ccccc2c1C(=O)c1ccccc1,,,,True,unresolved,,,,unavailable,0,,
542,minisci_alkylation,,Cc1c[nH]c2ccccc12.O=C(O)C(=O)c1ccccc1>>Cc1c(C(=O)c2ccccc2)[nH]c2ccccc12,,,,True,unresolved,,,,unavailable,0,,
543,minisci_alkylation,,CCOC(=O)c1ccncc1.O=C(O)C(F)(F)Sc1ccccc1>>CCOC(=O)c1ccnc(C(F)(F)Sc2ccccc2)c1,,,,True,unresolved,,,,unavailable,0,,
544,minisci_alkylation,,c1ccnnc1.O=C(O)C(F)(F)Sc1ccc(Cl)cc1>>FC(F)(Sc1ccc(Cl)cc1)c1cccnn1,,,,True,unresolved,,,,unavailable,0,,
545,minisci_alkylation,,CCOC(=O)c1ccncc1.O=C(O)C(F)(F)Sc1ccc(F)cc1>>CCOC(=O)c1ccnc(C(F)(F)Sc2ccc(F)cc2)c1,,,,True,unresolved,,,,unavailable,0,,
546,minisci_alkylation,,CCOC(=O)c1ccncc1.O=C(O)C(F)(F)Sc1ccc(Cl)cc1>>CCOC(=O)c1ccnc(C(F)(F)Sc2ccc(Cl)cc2)c1,,,,True,unresolved,,,,unavailable,0,,
547,minisci_alkylation,,CCOC(=O)c1ccncc1.Cc1cccc(SC(F)(F)C(=O)O)c1>>CCOC(=O)c1ccnc(C(F)(F)Sc2cccc(C)c2)c1,,,,True,unresolved,,,,unavailable,0,,
548,minisci_alkylation,,Cc1cc[n+]([O-])cc1.O=C(O)C(=O)c1ccccc1Cl>>Cc1cc[n+]([O-])c(C(=O)c2ccccc2Cl)c1,,,,True,unresolved,,,,unavailable,0,,
549,minisci_alkylation,,[O-][n+]1ccccc1.O=C(O)C(=O)c1cccc(Cl)c1>>O=C(c1cccc(Cl)c1)c1cccc[n+]1[O-],,,,True,unresolved,,,,unavailable,0,,
550,minisci_alkylation,,[O-][n+]1ccccc1.O=C(O)C(=O)c1ccc(Cl)cc1>>O=C(c1ccc(Cl)cc1)c1cccc[n+]1[O-],,,,True,unresolved,,,,unavailable,0,,
551,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.Cc1cc[n+]([O-])c2ccccc12>>Cc1cc(C(=O)c2ccccc2)[n+]([O-])c2ccccc12,,,,True,unresolved,,,,unavailable,0,,
552,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.[O-][n+]1cccc2ccccc21>>O=C(c1ccccc1)c1ccc2ccccc2[n+]1[O-],,,,True,unresolved,,,,unavailable,0,,
553,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.[O-][n+]1ccc(Br)c2ccccc21>>O=C(c1ccccc1)c1cc(Br)c2ccccc2[n+]1[O-],,,,True,unresolved,,,,unavailable,0,,
554,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.Cc1ccc[n+]([O-])c1>>Cc1ccc(C(=O)c2ccccc2)[n+]([O-])c1,,,,True,unresolved,,,,unavailable,0,,
555,minisci_alkylation,,O=C(O)C(=O)c1ccc(Cl)cc1.[O-][n+]1ccc(Br)cc1>>O=C(c1ccc(Cl)cc1)c1cc(Br)cc[n+]1[O-],,,,True,unresolved,,,,unavailable,0,,
556,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.Cc1cc[n+]([O-])cc1>>Cc1cc[n+]([O-])c(C(=O)c2ccccc2)c1,,,,True,unresolved,,,,unavailable,0,,
557,minisci_alkylation,,[O-][n+]1ccccc1.COc1ccc(C(=O)C(=O)O)cc1OC>>COc1ccc(C(=O)c2cccc[n+]2[O-])cc1OC,,,,True,unresolved,,,,unavailable,0,,
558,minisci_alkylation,,Cc1cc[n+]([O-])cc1.O=C(O)C(=O)c1cccc(Cl)c1>>Cc1cc[n+]([O-])c(C(=O)c2cccc(Cl)c2)c1,,,,True,unresolved,,,,unavailable,0,,
559,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.[O-][n+]1ccc2ccccc2c1>>O=C(c1ccccc1)c1c2ccccc2cc[n+]1[O-],,,,True,unresolved,,,,unavailable,0,,
560,minisci_alkylation,,[O-][n+]1ccccc1.Cc1ccc(C(=O)C(=O)O)cc1>>Cc1ccc(C(=O)c2cccc[n+]2[O-])cc1,,,,True,unresolved,,,,unavailable,0,,
561,minisci_alkylation,,Cc1cc[n+]([O-])cc1.Cc1cccc(C(=O)C(=O)O)c1>>Cc1cccc(C(=O)c2cc(C)cc[n+]2[O-])c1,,,,True,unresolved,,,,unavailable,0,,
562,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.[O-][n+]1ccccc1>>O=C(c1ccccc1)c1cccc[n+]1[O-],,,,True,unresolved,,,,unavailable,0,,
563,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.[O-][n+]1ccc(Br)cc1>>O=C(c1ccccc1)c1cc(Br)cc[n+]1[O-],,,,True,unresolved,,,,unavailable,0,,
564,minisci_alkylation,,Cc1cc[n+]([O-])cc1.O=C(O)C(=O)c1ccc(Cl)cc1>>Cc1cc[n+]([O-])c(C(=O)c2ccc(Cl)cc2)c1,,,,True,unresolved,,,,unavailable,0,,
565,minisci_alkylation,,CC(C)(C)C(=O)O.CCOC(=O)CC(C(=O)OCC)[n+]1ccccc1.CCOS(=O)(=O)[O-]>>CC(C)(C)c1ccncc1,,,,True,unresolved,,,,unavailable,0,,
566,minisci_alkylation,,O=C(O)C1CCCCC1.CCOC(=O)CC(C(=O)OCC)[n+]1ccccc1.CCOS(=O)(=O)[O-]>>c1cc(C2CCCCC2)ccn1,,,,True,unresolved,,,,unavailable,0,,
567,minisci_alkylation,,O=C(O)C1CCOCC1.CCOC(=O)CC(C(=O)OCC)[n+]1ccccc1.CCOS(=O)(=O)[O-]>>c1cc(C2CCOCC2)ccn1,,,,True,unresolved,,,,unavailable,0,,
568,minisci_alkylation,,O=C(O)C1CCC(F)(F)CC1.CCOC(=O)CC(C(=O)OCC)[n+]1ccccc1.CCOS(=O)(=O)[O-]>>FC1(F)CCC(c2ccncc2)CC1,,,,True,unresolved,,,,unavailable,0,,
569,minisci_alkylation,,COC(=O)C12CCC(C(=O)O)(CC1)CC2.CCOC(=O)CC(C(=O)OCC)[n+]1ccccc1.CCOS(=O)(=O)[O-]>>COC(=O)C12CCC(c3ccncc3)(CC1)CC2,,,,True,unresolved,,,,unavailable,0,,
570,minisci_alkylation,,O=C(O)C1CCCCC1.CCOC(=O)CC(C(=O)OCC)[n+]1ccccc1.CCOS(=O)(=O)[O-]>>CCOC(=O)CC(C(=O)OCC)[n+]1ccc(C2CCCCC2)cc1.CCOS(=O)(=O)[O-],,,,True,unresolved,,,,unavailable,0,MULTIPLE_PRODUCTS,
571,minisci_alkylation,,O=C(O)C1CCCCC1.CCOC(=O)CC(C(=O)OCC)[n+]1cccc(C)c1.CCOS(=O)(=O)[O-]>>Cc1cnccc1C1CCCCC1,,,,True,unresolved,,,,unavailable,0,,
